index,Name,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,Global_Sales
15036,No More Heroes: Heroes' Paradise,X360,2010.0,Action,Marvelous Interactive,0.02,,,0.02
10777,Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software,0.0,64.0,12.0,0.1
4111,Theme Park Roller Coaster,PS2,2000.0,Strategy,Electronic Arts,0.0,82.0,11.0,0.48
9737,Rango: The Video Game,Wii,2011.0,Action,Electronic Arts,0.0,52.0,8.0,0.12
2898,Tony Hawk's Underground,GC,2003.0,Sports,Activision,0.0,89.0,19.0,0.7
13279,TNA iMPACT: Cross the Line,DS,2010.0,Fighting,SouthPeak Games,0.0,,,0.05
12530,Call of Duty 2,PC,2005.0,Shooter,Activision,0.0,86.0,64.0,0.06
2113,NCAA Football 06,XB,2005.0,Sports,Electronic Arts,0.0,87.0,38.0,0.97
12976,Winning Post 8 ,PS3,2014.0,Racing,Tecmo Koei,0.05,,,0.05
6757,Sword Art Online: Lost Song,PS4,2015.0,Role-Playing,Namco Bandai Games,0.0,63.0,32.0,0.25
12970,Dead or Alive Xtreme 3: Fortune,PS4,2016.0,Sports,Tecmo Koei,0.05,43.0,9.0,0.05
15839,Clock Zero: Shuuen no Ichibyou - ExTime,PSV,2015.0,Action,Idea Factory,0.02,,,0.02
9928,Lost Planet 3,X360,2013.0,Shooter,Capcom,0.01,58.0,43.0,0.12
7057,Disney Princess: Enchanted Journey,PS2,2007.0,Adventure,Disney Interactive Studios,0.0,,,0.23
8233,Race Pro,X360,2009.0,Racing,Atari,0.0,72.0,54.0,0.17
2213,Tony Hawk's Pro Skater 4,XB,2002.0,Sports,Activision,0.0,90.0,25.0,0.93
9283,Valhalla Knights: Eldar Saga,Wii,2009.0,Role-Playing,Rising Star Games,0.01,35.0,17.0,0.14
4897,SpongeBob's Truth or Square (US sales),PSP,2009.0,Action,THQ,0.0,,,0.39
10439,Vexx,XB,2003.0,Platform,Acclaim Entertainment,0.0,70.0,21.0,0.1
9511,Farming Simulator 2011,PC,2010.0,Simulation,,0.0,,,0.13
6284,Gunship,PS,1996.0,Simulation,Microprose,0.0,,,0.27
16367,Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015.0,Fighting,Nitroplus,0.01,,,0.01
13115,Over the Hedge: Hammy Goes Nuts!,PSP,2006.0,Platform,Activision,0.0,58.0,7.0,0.05
1279,Nintendo World Cup,NES,1990.0,Sports,Nintendo,0.65,,,1.48
4737,Mario no Super Picross,SNES,1995.0,Puzzle,Nintendo,0.41,,,0.41
1376,LEGO Star Wars II: The Original Trilogy,PSP,2006.0,Action,LucasArts,0.0,83.0,11.0,1.4
7440,JSRF: Jet Set Radio Future,XB,2002.0,Action,Sega,0.03,88.0,36.0,0.21
8400,Tokimeki Memorial: Private Collection,PS,1996.0,Misc,Konami Digital Entertainment,0.16,,,0.17
15556,Date-A-Live Twin Edition: Rio Reincarnation,PSV,2015.0,Action,Compile Heart,0.02,,,0.02
12531,Big Bang Mini,DS,2009.0,Shooter,SouthPeak Games,0.0,78.0,39.0,0.06
8085,Mega Man X: Command Mission,PS2,2004.0,Role-Playing,Capcom,0.0,69.0,27.0,0.18
15541,WRC 2: FIA World Rally Championship,PC,2011.0,Racing,Ubisoft,0.0,,,0.02
2590,Darksiders II,X360,2012.0,Action,THQ,0.0,83.0,63.0,0.79
644,Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,Shooter,Ubisoft,0.02,82.0,66.0,2.42
600,Super Mario All-Stars: Limited Edition,Wii,2010.0,Platform,Nintendo,0.92,,,2.56
1105,LEGO Batman 2: DC Super Heroes,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.0,79.0,59.0,1.66
11949,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000.0,Sports,Nintendo,0.07,,,0.07
8298,The Chronicles of Narnia: Prince Caspian,PS3,2008.0,Action,Disney Interactive Studios,0.0,56.0,16.0,0.17
11443,Ninjabread Man,Wii,2007.0,Action,Popcorn Arcade,0.0,20.0,6.0,0.08
14529,Take On Helicopters,PC,2011.0,Simulation,Unknown,0.0,70.0,10.0,0.03
7800,NHL Hitz Pro,PS2,2003.0,Sports,Midway Games,0.0,79.0,23.0,0.19
500,Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment,1.38,85.0,30.0,2.89
10043,Taito Legends,PS2,2005.0,Misc,Empire Interactive,0.0,68.0,18.0,0.11
1869,Medal of Honor: Airborne,X360,2007.0,Shooter,Electronic Arts,0.01,73.0,54.0,1.1
7839,South Park: The Stick of Truth,PC,2014.0,Role-Playing,Ubisoft,0.0,85.0,48.0,0.19
1529,Dying Light,XOne,2015.0,Action,Warner Bros. Interactive Entertainment,0.01,74.0,26.0,1.29
8328,Codename: Kids Next Door: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.0,,,0.17
1240,Pac-Man World 2,PS2,2002.0,Action,Namco Bandai Games,0.0,73.0,19.0,1.51
637,Riven: The Sequel to Myst,PC,1997.0,Adventure,Red Orb,0.0,83.0,12.0,2.43
9717,Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,0.0,64.0,4.0,0.12
11263,MetropolisMania,PS2,2001.0,Strategy,Natsume,0.0,63.0,5.0,0.09
11078,Truth or Lies,PS3,2010.0,Misc,THQ,0.0,,,0.09
14391,Flipper Critters,DS,2007.0,Simulation,Conspiracy Entertainment,0.0,60.0,13.0,0.03
6795,Vexx,PS2,2003.0,Platform,Acclaim Entertainment,0.0,63.0,20.0,0.24
6391,Jade Cocoon: Story of the Tamamayu,PS,1998.0,Role-Playing,Crave Entertainment,0.0,,,0.27
14559,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,PSP,2010.0,Role-Playing,Gust,0.03,,,0.03
3880,Kung Fu Panda,PS3,2008.0,Action,Activision,0.0,76.0,23.0,0.51
3497,Blacksite: Area 51,X360,2007.0,Shooter,Midway Games,0.0,62.0,48.0,0.57
39,Super Smash Bros. Brawl,Wii,2008.0,Fighting,Nintendo,2.66,93.0,81.0,12.84
14526,Keshisasu-Kun: Battle Kas-tival,DS,2010.0,Action,Konami Digital Entertainment,0.03,,,0.03
13014,Aliens in the Attic,DS,2009.0,Action,Playlogic Game Factory,0.0,58.0,7.0,0.05
7127,Sword Art Online: Infinity Moment,PSP,2013.0,Role-Playing,Namco Bandai Games,0.22,,,0.22
14344,Astonishia Story,PSP,2006.0,Role-Playing,Ubisoft,0.0,48.0,35.0,0.03
3535,The Conduit,Wii,2009.0,Shooter,Sega,0.0,69.0,79.0,0.57
14781,Akane Iro ni Somaru Saka Parallel,PS2,2008.0,Adventure,GN Software,0.03,,,0.03
1109,Kirby's Return to Dreamland,Wii,2011.0,Platform,Nintendo,0.79,77.0,49.0,1.65
3223,Metal Gear Solid 2: Substance,XB,,Action,Konami Digital Entertainment,0.0,87.0,28.0,0.62
13049,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010.0,Fighting,Hudson Soft,0.05,,,0.05
9697,NHL 2002,GBA,2002.0,Sports,Electronic Arts,0.0,,,0.12
16487,Petz: Hamsterz Life 2,GBA,2007.0,Misc,Ubisoft,0.0,,,0.01
2180,Skylanders: Trap Team,Wii,2014.0,Action,Activision,0.0,,,0.95
15233,Monster High 13 Wishes,WiiU,2013.0,Action,Little Orbit,0.0,,,0.02
5889,NBA Live 2003,GC,,Sports,Electronic Arts,0.0,82.0,11.0,0.3
1467,Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,2004.0,Platform,Sony Computer Entertainment,0.0,,,1.33
192,Diablo III,PC,2012.0,Role-Playing,Activision,0.0,88.0,86.0,5.14
3581,Need for Speed: Most Wanted,GC,2005.0,Racing,Electronic Arts,0.0,80.0,18.0,0.56
3660,SpongeBob SquarePants: SuperSponge,GBA,2001.0,Action,THQ,0.0,,,0.55
10598,Igor: The Game,Wii,2008.0,Adventure,CDV Software Entertainment,0.0,,,0.1
13546,Family Fortunes,DS,2009.0,Misc,Mindscape,0.0,,,0.04
10029,MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.0,62.0,16.0,0.11
8327,Project X Zone 2: Brave New World,3DS,2015.0,Role-Playing,Namco Bandai Games,0.08,,,0.17
11082,Skylanders Imaginators,X360,2016.0,Platform,Activision,0.0,,,0.09
11664,Momotarou Dentetsu 11,GC,2002.0,Misc,Hudson Soft,0.07,,,0.08
5033,Etrian Odyssey IV: Legends of the Titans,3DS,2012.0,Role-Playing,Atlus,0.2,,,0.38
8808,Prince of Persia: The Sands of Time,GBA,2003.0,Action,Ubisoft,0.0,75.0,25.0,0.15
14990,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012.0,Adventure,ChunSoft,0.03,,,0.03
8834,LEGO The Hobbit,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.0,,,0.15
10045,Tom Clancy's EndWar,PSP,2008.0,Strategy,Ubisoft,0.0,68.0,7.0,0.11
3378,Hot Wheels: Stunt Track Challenge,PS2,2004.0,Racing,THQ,0.0,62.0,8.0,0.59
172,Dr. Mario,GB,1989.0,Puzzle,Nintendo,2.0,,,5.34
12069,Tank! Tank! Tank!,WiiU,2012.0,Action,Namco Bandai Games,0.05,,,0.07
14950,Pitball,PS,1996.0,Sports,Time Warner Interactive,0.0,,,0.03
13281,Golden Axe: The Duel,SAT,1994.0,Fighting,Sega,0.05,,,0.05
14011,Cy Girls,PS2,2004.0,Action,Konami Digital Entertainment,0.0,53.0,28.0,0.04
10776,Shadow Master,PS,1997.0,Adventure,Psygnosis,0.0,,,0.1
7675,Playboy: The Mansion,PS2,2005.0,Simulation,Ubisoft,0.0,59.0,33.0,0.2
6528,ExciteBots: Trick Racing,Wii,2009.0,Racing,Nintendo,0.0,77.0,29.0,0.26
13814,Who Wants to Be a Millionaire: 3rd Edition,DS,2010.0,Misc,Ubisoft,0.0,,,0.04
7523,Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,Take-Two Interactive,0.0,87.0,16.0,0.2
928,Dynasty Warriors 3,PS2,2001.0,Action,THQ,1.07,78.0,17.0,1.87
294,Carnival Games,Wii,2007.0,Misc,Take-Two Interactive,0.05,56.0,27.0,4.05
1067,Cooking Mama 3: Shop & Chop,DS,2009.0,Simulation,505 Games,0.08,,,1.69
10639,Virtual Pool 64,N64,1998.0,Sports,Crave Entertainment,0.0,,,0.1
6122,Viewtiful Joe,PS2,2004.0,Action,Capcom,0.0,90.0,34.0,0.28
12265,Streets of Rage 3,GEN,1993.0,Action,Sega,0.07,,,0.07
15692,Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,0.02,,,0.02
15948,Gears of War,PC,2007.0,Shooter,Microsoft Game Studios,0.0,87.0,36.0,0.02
13428,Rapala Fishing Frenzy 2009,X360,2008.0,Sports,Activision,0.0,41.0,5.0,0.05
3978,Dead or Alive Ultimate,XB,2004.0,Fighting,Tecmo Koei,0.08,83.0,64.0,0.5
12077,Shrek's Carnival Craze Party Games,PS2,2008.0,Misc,Activision,0.0,,,0.07
5552,Chicken Riot,Wii,2010.0,Action,City Interactive,0.0,,,0.32
14419,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,3DS,2015.0,Action,Namco Bandai Games,0.03,,,0.03
11500,Iggy's Reckin' Balls,N64,1998.0,Racing,Acclaim Entertainment,0.0,,,0.08
8875,All-Star Baseball 2003,GBA,2002.0,Sports,Acclaim Entertainment,0.0,77.0,6.0,0.15
16085,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010.0,Adventure,Kadokawa Shoten,0.01,,,0.01
1766,Qix,GB,1990.0,Puzzle,Nintendo,0.41,,,1.15
2513,I Spy: Fun House,DS,2007.0,Puzzle,Scholastic Inc.,0.0,53.0,6.0,0.82
13301,Rugby 06,PS2,2006.0,Sports,Electronic Arts,0.0,70.0,6.0,0.05
3471,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992.0,Role-Playing,Namco Bandai Games,0.58,,,0.58
10783,The Secret Saturdays: Beasts of the 5th Sun,PSP,2009.0,Action,D3Publisher,0.0,,,0.1
12882,Olympic Soccer: Atlanta 1996,PS,1996.0,Sports,U.S. Gold,0.0,,,0.05
11598,Worms: A Space Oddity,Wii,2008.0,Strategy,THQ,0.0,64.0,26.0,0.08
4719,Band Hero,PS2,2009.0,Misc,Activision,0.0,,,0.41
8822,Suzumiya Haruhi no Yakusoku,PSP,2007.0,Adventure,Namco Bandai Games,0.15,,,0.15
7388,Move Fitness,PS3,,Sports,Sony Computer Entertainment,0.0,,,0.21
1275,Doom (2016),PS4,2016.0,Shooter,Bethesda Softworks,0.02,,,1.49
10593,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,2009.0,Role-Playing,Bethesda Softworks,0.0,,,0.1
9789,Solitaire & Mahjong,Wii,2009.0,Puzzle,Crave Entertainment,0.0,,,0.12
5053,Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,0.0,75.0,16.0,0.38
4936,Super Famista 3,SNES,1994.0,Sports,Namco Bandai Games,0.39,,,0.39
15111,Dance Dance Revolution: Hottest Party 5,Wii,2011.0,Misc,Konami Digital Entertainment,0.0,,,0.02
6605,NASCAR 09,PS3,2008.0,Racing,Electronic Arts,0.0,65.0,22.0,0.25
9176,Just Cause,X360,2006.0,Action,Eidos Interactive,0.01,73.0,57.0,0.14
15815,Aedis Eclipse: Generation of Chaos,PSP,2006.0,Role-Playing,Idea Factory,0.0,62.0,20.0,0.02
12349,Sunrise Eiyuutan R,PS2,2000.0,Role-Playing,Sunrise Interactive,0.06,,,0.06
10788,Watchmen: The End is Nigh Part 1 & 2,X360,2009.0,Action,Warner Bros. Interactive Entertainment,0.0,,,0.1
12410,Jurassic Park III: Park Builder,GBA,2001.0,Simulation,Konami Digital Entertainment,0.0,65.0,5.0,0.06
10570,Conflict: Global Terror,XB,2005.0,Shooter,SCi,0.0,62.0,24.0,0.1
15313,Fritz Chess,DS,2009.0,Strategy,Deep Silver,0.0,,,0.02
1941,The Orange Box,PS3,2007.0,Shooter,Electronic Arts,0.0,89.0,21.0,1.06
9554,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,2005.0,Action,Konami Digital Entertainment,0.1,,,0.13
10688,Idol Janshi Suchie-Pai Remix,SAT,1995.0,Misc,Jaleco,0.1,,,0.1
7501,Wedding Dash,DS,2009.0,Action,Zoo Games,0.0,,,0.2
9333,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,PS2,2005.0,Misc,D3Publisher,0.13,,,0.13
12925,Virtual Villagers: A New Home,DS,2010.0,Simulation,PQube,0.0,,,0.05
16651,Metal Gear Solid HD Edition,X360,2011.0,Action,Konami Digital Entertainment,0.01,,,0.01
4138,Alice in Wonderland,DS,2010.0,Adventure,Disney Interactive Studios,0.0,78.0,24.0,0.47
14555,Ducati World Racing Challenge,PS,2001.0,Racing,Acclaim Entertainment,0.0,68.0,7.0,0.03
16701,Bust-A-Move 3000,GC,2003.0,Puzzle,Ubisoft,0.0,53.0,4.0,0.01
16365,Crows: Burning Edge,PS4,2016.0,Action,Namco Bandai Games,0.01,,,0.01
15365,So Blonde,PC,2008.0,Adventure,Eidos Interactive,0.0,,,0.02
16242,Furious Karting,XB,2003.0,Racing,Atari,0.0,63.0,17.0,0.01
2334,Finding Nemo,GC,2003.0,Action,THQ,0.0,62.0,11.0,0.89
9644,Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,0.0,36.0,8.0,0.13
487,SOCOM II: U.S. Navy SEALs,PS2,2003.0,Shooter,Sony Computer Entertainment,0.06,87.0,42.0,2.94
5047,Dancing with the Stars: We Dance!,Wii,2008.0,Misc,Activision,0.0,,,0.38
11549,Hidden Invasion,PS2,2001.0,Shooter,Swing! Entertainment,0.0,39.0,4.0,0.08
5587,Naruto: Ultimate Ninja (JP sales),PS2,2003.0,Fighting,Atari,0.32,,,0.32
14569,Tokimeki Memorial Girl's Side 1st Love Plus,DS,2009.0,Adventure,Konami Digital Entertainment,0.03,,,0.03
7870,Schlag den Raab,Wii,2010.0,Misc,Namco Bandai Games,0.0,,,0.19
4647,High Rollers Casino,PS2,2004.0,Misc,Mud Duck Productions,0.0,,,0.42
7559,Story of Seasons: Good Friends of the Three Villages,3DS,2016.0,Simulation,Marvelous Interactive,0.2,,,0.2
5577,Marvel: Ultimate Alliance 2,Wii,2009.0,Role-Playing,Activision,0.0,50.0,8.0,0.32
3285,Metroid Prime: Trilogy,Wii,2009.0,Shooter,Nintendo,0.0,91.0,48.0,0.61
1122,Tiger Woods PGA Tour 2003,PS2,2002.0,Sports,Electronic Arts,0.0,88.0,18.0,1.64
15915,Let's Yoga!,DS,2007.0,Misc,Konami Digital Entertainment,0.02,,,0.02
6138,Shrek the Third,Wii,2007.0,Action,Activision,0.0,57.0,28.0,0.28
15836,Memories Off: Yubikiri no Kioku,X360,2010.0,Adventure,5pb,0.02,,,0.02
338,FIFA Soccer 2005,PS2,2004.0,Sports,Electronic Arts,0.04,81.0,27.0,3.7
5461,Deus Ex: Invisible War,XB,2003.0,Shooter,Eidos Interactive,0.0,84.0,50.0,0.33
14872,The Technomancer,XOne,2016.0,Role-Playing,Focus Home Interactive,0.0,68.0,12.0,0.03
1585,Combat,2600,,Action,Atari,0.0,,,1.25
10715,Lord of Apocalypse,PSP,2011.0,Role-Playing,Square Enix,0.1,,,0.1
5771,Mega Man Battle Network 2,GBA,2002.0,Action,Ubisoft,0.0,81.0,15.0,0.31
2786,Madagascar: Escape 2 Africa,DS,2008.0,Action,Activision,0.0,55.0,6.0,0.73
8952,The Cursed Crusade,X360,2011.0,Action,DTP Entertainment,0.0,39.0,27.0,0.15
14899,Senran Kagura: Bon Appétit!,PSV,2014.0,Misc,Marvelous Entertainment,0.03,,,0.03
1342,Classic NES Series: Super Mario Bros.,GBA,2004.0,Platform,Nintendo,1.39,84.0,14.0,1.43
12783,Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.0,65.0,11.0,0.06
2943,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009.0,Shooter,Activision,0.0,,,0.69
3635,Catz,DS,2006.0,Simulation,Ubisoft,0.0,,,0.55
5962,Kagero: Deception II,PS,1998.0,Strategy,Virgin Interactive,0.22,,,0.29
14053,Without Warning,PS2,2005.0,Shooter,Capcom,0.0,45.0,25.0,0.04
10927,Ribbit King,PS2,2003.0,Sports,Atari,0.0,58.0,10.0,0.09
5467,Fracture,X360,2008.0,Shooter,LucasArts,0.0,63.0,60.0,0.33
12568,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015.0,Role-Playing,Tecmo Koei,0.06,,,0.06
5798,Cabela's Outdoor Adventures (2009),Wii,2009.0,Sports,Activision Value,0.0,,,0.31
7227,Karaoke Revolution Glee 2: Road to Regionals,Wii,2011.0,Misc,Konami Digital Entertainment,0.0,,,0.22
4447,Food Network: Cook or Be Cooked,Wii,2009.0,Misc,Namco Bandai Games,0.0,53.0,8.0,0.44
6381,The BIGS,X360,2007.0,Sports,Take-Two Interactive,0.0,79.0,23.0,0.27
3345,Puyo Puyo Sun,SAT,1997.0,Puzzle,Compile,0.6,,,0.6
7905,Thoroughbred Breeder,SNES,1993.0,Simulation,Hect,0.19,,,0.19
3367,New Play Control! Donkey Kong Jungle Beat,Wii,2008.0,Platform,Nintendo,0.14,,,0.6
10207,Tonic Trouble,N64,1999.0,Platform,Ubisoft,0.0,,,0.11
13436,The Misadventures of Tron Bonne,PS,1999.0,Adventure,Eidos Interactive,0.0,,,0.05
15373,Resident Evil Zero,PC,2016.0,Action,Capcom,0.0,,,0.02
12273,NHL Hitz Pro,XB,2003.0,Sports,Midway Games,0.0,81.0,23.0,0.07
9507,Whiplash,PS2,2003.0,Racing,Eidos Interactive,0.0,66.0,32.0,0.13
11986,Bleach: Heat the Soul 3,PSP,2006.0,Fighting,Sony Computer Entertainment,0.07,,,0.07
5578,Remember Me,PS3,2013.0,Action,Capcom,0.0,72.0,37.0,0.32
10265,Real World Golf,PS2,2005.0,Sports,Valcon Games,0.0,73.0,11.0,0.11
10198,The King of Fighters 2000/2001,PS2,2003.0,Fighting,Ignition Entertainment,0.0,71.0,31.0,0.11
16069,SBK Superbike World Championship,PS2,2008.0,Racing,Black Bean Games,0.0,,,0.02
2168,Pro Evolution Soccer 2014,PS3,2013.0,Action,Konami Digital Entertainment,0.51,78.0,39.0,0.95
9311,Avatar: The Last Airbender - The Burning Earth,X360,2007.0,Action,THQ,0.0,,,0.13
1573,Devil Dice,PS,1998.0,Puzzle,THQ,1.1,,,1.26
1593,Black,PS2,2006.0,Shooter,Electronic Arts,0.03,79.0,62.0,1.25
6476,Star Wars: Bounty Hunter,GC,2002.0,Shooter,LucasArts,0.0,67.0,20.0,0.26
7038,Carnival Island,PS3,2011.0,Misc,Sony Computer Entertainment,0.0,66.0,25.0,0.23
2379,Gex,PS,1995.0,Platform,Crystal Dynamics,0.0,,,0.87
10803,Samurai Warriors 4: Empires,PS4,2015.0,Action,Tecmo Koei,0.06,71.0,29.0,0.1
8434,Naval Assault: The Killing Tide,X360,2010.0,Simulation,505 Games,0.0,40.0,11.0,0.17
6681,Karaoke Joysound Wii,Wii,2008.0,Misc,Hudson Soft,0.25,,,0.25
8999,Record of Agarest War 2,PS3,2010.0,Role-Playing,Compile Heart,0.04,56.0,6.0,0.14
7818,Inazuma Eleven Strikers 2012 Xtreme,Wii,2011.0,Role-Playing,Level 5,0.19,,,0.19
10666,Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,THQ,0.0,,,0.1
12181,Mario Tennis,Wii,2010.0,Sports,Nintendo,0.0,,,0.07
15198,Big Idea's VeggieTales: LarryBoy and the Bad Apple,PS2,2006.0,Action,Crave Entertainment,0.0,,,0.02
1284,Disney Sing It: Pop Hits,Wii,2009.0,Misc,Disney Interactive Studios,0.0,,,1.48
8827,NBA ShootOut 2001,PS2,2001.0,Sports,Sony Computer Entertainment,0.0,54.0,12.0,0.15
1466,Yokai Watch 3,3DS,2016.0,Action,Level 5,1.33,,,1.33
15922,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,2011.0,Misc,Disney Interactive Studios,0.02,,,0.02
15214,Princess Saver! Eternal Love for My Lady,PS2,2010.0,Adventure,Comfort,0.02,,,0.02
11285,IHRA Drag Racing: Sportsman Edition,PS2,2006.0,Racing,Bethesda Softworks,0.0,,,0.08
15390,Vampire Mansion: Linda Hyde,DS,2011.0,Adventure,Unknown,0.0,,,0.02
3522,WWE 2K15,XOne,2014.0,Sports,Take-Two Interactive,0.0,56.0,25.0,0.57
2070,Road & Track Presents: The Need for Speed,PS,1995.0,Racing,Electronic Arts,0.0,,,1.0
8998,Rubik's World,Wii,2008.0,Puzzle,Game Factory,0.0,64.0,9.0,0.14
1516,Digimon World,PS,1999.0,Role-Playing,Namco Bandai Games,0.28,,,1.3
9585,Advent Rising,XB,2005.0,Action,THQ,0.0,68.0,50.0,0.13
15996,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016.0,Misc,Namco Bandai Games,0.02,,,0.02
8643,Around the World in 80 Days,DS,2010.0,Action,PlayV,0.0,,,0.16
16556,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014.0,Adventure,Views,0.01,,,0.01
6658,Minute to Win It,Wii,2010.0,Misc,Zoo Games,0.0,,,0.25
1242,MySims Kingdom,Wii,2008.0,Simulation,Electronic Arts,0.01,76.0,19.0,1.51
15567,Jelly Belly: Ballistic Beans,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.0,,,0.02
8407,Gauntlet: Dark Legacy,XB,2002.0,Action,Midway Games,0.0,54.0,9.0,0.17
12888,Dual Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.0,70.0,17.0,0.05
11170,Shrek Smash n' Crash Racing,PSP,2006.0,Racing,Activision,0.0,,,0.09
8426,Sudoku Gridmaster,DS,2006.0,Puzzle,Nintendo,0.0,62.0,14.0,0.17
11912,Dungeon Maker II: The Hidden War,PSP,2007.0,Role-Playing,Global A Entertainment,0.0,,,0.07
12809,KimiKiss (ebKore+),PS2,2008.0,Adventure,Enterbrain,0.06,,,0.06
2697,The Sims 3,3DS,2011.0,Simulation,Electronic Arts,0.03,52.0,29.0,0.76
16545,G1 Jockey 4 2007,PS2,2007.0,Sports,Tecmo Koei,0.01,,,0.01
7872,Tenchu: Fatal Shadows,PS2,2004.0,Action,Sega,0.0,58.0,33.0,0.19
4771,Metal Gear Solid: The Legacy Collection,PS3,2013.0,Adventure,Konami Digital Entertainment,0.03,93.0,4.0,0.4
11920,Game Center CX: Arino no Chousenjou 2,DS,2009.0,Action,Namco Bandai Games,0.07,,,0.07
16266,Wallace & Gromit: Curse of the Were-Rabbit,XB,2005.0,Adventure,Konami Digital Entertainment,0.0,,,0.01
15058,Atari Flashback Classics: Volume 2,PS4,2016.0,Misc,Atari,0.0,,,0.02
2954,Need for Speed (2015),XOne,2015.0,Racing,Electronic Arts,0.0,,,0.69
11356,FIFA Street 2,XB,2006.0,Sports,Electronic Arts,0.0,63.0,30.0,0.08
14249,Monster Guardians,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.03,,,0.03
13558,The King of Fighters 2000,PS2,2002.0,Fighting,Playmore,0.04,,,0.04
1556,NBA 2K9,X360,2008.0,Sports,Take-Two Interactive,0.0,84.0,32.0,1.27
4991,Marvel Nemesis: Rise of the Imperfects,GC,2005.0,Fighting,Electronic Arts,0.0,54.0,19.0,0.38
3587,Manhunt 2,PS2,2007.0,Action,Take-Two Interactive,0.0,67.0,22.0,0.56
1665,Medal of Honor: Airborne,PS3,2007.0,Shooter,Electronic Arts,0.03,75.0,16.0,1.21
15671,New Atelier Rorona: Hajimari no Monogatari,3DS,2015.0,Action,Tecmo Koei,0.02,,,0.02
3669,Jak X: Combat Racing,PS2,2005.0,Racing,Sony Computer Entertainment,0.0,76.0,46.0,0.55
2464,Big Mutha Truckers,PS2,2002.0,Racing,Empire Interactive,0.0,62.0,15.0,0.84
10147,Jake Hunter Detective Story: Memories of the Past,DS,2007.0,Adventure,PQube,0.05,72.0,5.0,0.11
13545,Heatseeker,PSP,2007.0,Action,Codemasters,0.0,49.0,7.0,0.04
14454,House M.D.,DS,2010.0,Adventure,Mindscape,0.0,,,0.03
4382,NBA Live 2000,N64,1999.0,Sports,Electronic Arts,0.0,,,0.44
16265,Virtua Tennis 3,PC,2007.0,Sports,Sega,0.0,,,0.01
3305,Major League Baseball 2K9,X360,2009.0,Sports,Spike,0.0,64.0,29.0,0.61
1811,Guitar Hero 5,X360,2009.0,Misc,Activision,0.0,85.0,69.0,1.13
1656,Super Street Fighter IV: 3D Edition,3DS,2011.0,Fighting,Capcom,0.14,85.0,69.0,1.21
3344,Jaws Unleashed,PS2,2006.0,Action,THQ,0.0,52.0,29.0,0.6
16641,Onigokko! Portable,PSP,2013.0,Adventure,Alchemist,0.01,,,0.01
5010,FIFA 17,X360,2016.0,Sports,Electronic Arts,0.0,,,0.38
9518,Destroy All Humans! Path of the Furon,X360,2008.0,Action,THQ,0.0,,,0.13
6322,BloodRayne 2,PS2,2004.0,Shooter,THQ,0.0,70.0,26.0,0.27
1501,Pitfall II: Lost Caverns,2600,1983.0,Platform,Activision,0.0,,,1.31
13323,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,2008.0,Action,Konami Digital Entertainment,0.05,,,0.05
16715,LMA Manager 2007,X360,2006.0,Sports,Codemasters,0.0,,,0.01
4214,Football Manager 2015,PC,2014.0,Simulation,Sega,0.0,80.0,36.0,0.46
