carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
15910,vw, Tiguan Allspace,2020,Manual,407,Diesel,145.0,46.3,2.0,25950
17128,skoda, Scala,2020,Semi-Auto,2738,Petrol,150.0,47.1,1.0,16490
19543,merc, CLS Class,2017,Semi-Auto,36402,Diesel,160.0,51.4,3.0,22698
15695,vw, Scirocco,2015,Manual,50000,Petrol,300.0,34.9,2.0,14990
12469,hyundi, Santa Fe,2018,Manual,7781,Diesel,145.0,47.1,2.2,20250
16561,toyota, Prius,2016,Automatic,31717,Hybrid,0.0,94.1,1.8,16950
15380,ford, Tourneo Custom,2018,Manual,20874,Diesel,145.0,44.1,2.0,22995
15659,skoda, Yeti,2017,Manual,19956,Diesel,145.0,62.8,2.0,13750
16161,vw, Caravelle,2019,Semi-Auto,8,Diesel,145.0,32.8,2.0,37944
12773,skoda, Scala,2019,Manual,1037,Diesel,145.0,57.7,1.6,19191
15275,vw, Scirocco,2016,Manual,96000,Diesel,20.0,55.4,2.0,9491
15861,toyota, Avensis,2016,Manual,47996,Diesel,20.0,67.3,1.6,9590
18332,toyota, Prius,2019,Automatic,12998,Hybrid,135.0,217.3,1.8,26995
15819,vw, Tiguan Allspace,2019,Manual,3033,Diesel,145.0,46.3,2.0,25495
13406,merc, CLS Class,2017,Automatic,9165,Diesel,150.0,51.4,3.0,26166
15226,vw, Amarok,2019,Automatic,8906,Diesel,260.0,33.6,3.0,32895
15298,ford, Grand C-MAX,2017,Manual,36658,Diesel,150.0,64.2,1.5,11498
13625,merc, SLK,2014,Semi-Auto,69861,Diesel,145.0,56.5,2.0,11100
19378,bmw, Z4,2014,Manual,37957,Petrol,200.0,41.5,2.0,13200
12846,vw, Arteon,2019,Semi-Auto,25,Diesel,145.0,50.4,2.0,26998
17101,audi, A7,2019,Automatic,6112,Diesel,145.0,38.7,3.0,41495
18185,vw, Arteon,2019,Semi-Auto,13005,Petrol,145.0,40.4,1.5,22995
19172,bmw, Z3,2001,Manual,60000,Petrol,325.0,30.7,2.2,5950
17867,audi, A7,2019,Semi-Auto,7799,Diesel,145.0,38.2,3.0,35650
15009,skoda, Scala,2019,Manual,5000,Petrol,145.0,49.6,1.0,14950
16912,vauxhall, GTC,2016,Manual,15569,Petrol,160.0,47.1,1.4,9898
12313,bmw, 6 Series,2016,Automatic,17264,Petrol,325.0,32.1,4.4,26976
17023,vw, Scirocco,2018,Manual,30532,Diesel,145.0,53.3,2.0,16495
13953,vw, Tiguan Allspace,2019,Semi-Auto,3792,Petrol,150.0,35.8,1.5,31291
12242,audi, R8,2013,Manual,19834,Petrol,570.0,19.6,4.2,47995
14015,ford, Tourneo Connect,2019,Manual,1390,Diesel,145.0,61.4,1.5,20000
15593,merc, CLS Class,2017,Semi-Auto,15833,Diesel,160.0,49.6,3.0,23995
13680,toyota, Camry,2020,Automatic,10000,Hybrid,135.0,52.3,2.5,26490
16902,merc, CLS Class,2019,Semi-Auto,1173,Diesel,145.0,48.7,2.9,40099
18356,skoda, Scala,2020,Manual,1422,Petrol,145.0,49.6,1.0,15995
18796,bmw, Z4,2019,Automatic,11,Petrol,145.0,38.7,2.0,32995
13209,ford, Edge,2017,Automatic,30255,Diesel,165.0,48.7,2.0,20500
12287,ford, Mustang,2018,Automatic,3000,Petrol,145.0,28.8,2.3,29998
13519,merc, X-CLASS,2019,Automatic,2750,Diesel,260.0,35.8,2.3,27995
19142,ford, Tourneo Connect,2015,Manual,88927,Diesel,30.0,64.2,1.5,9998
16332,bmw, 6 Series,2017,Automatic,25338,Diesel,200.0,49.6,3.0,23750
16583,skoda, Kamiq,2019,Semi-Auto,1248,Petrol,145.0,44.1,1.5,20292
18826,merc, GLS Class,2019,Semi-Auto,7650,Diesel,150.0,37.2,3.0,46931
18646,ford, Mustang,2019,Semi-Auto,756,Petrol,150.0,22.6,5.0,42000
14607,vw, Beetle,2015,Manual,5118,Petrol,125.0,51.4,1.2,11695
16172,ford, KA,2019,Manual,5000,Petrol,145.0,47.9,1.2,10000
14677,vw, CC,2015,Automatic,47637,Diesel,125.0,58.9,2.0,10500
12474,ford, Grand Tourneo Connect,2019,Automatic,3942,Diesel,145.0,56.6,1.5,19500
16259,vw, Caravelle,2019,Semi-Auto,17600,Diesel,145.0,33.6,2.0,55990
15012,bmw, X4,2019,Semi-Auto,15508,Diesel,145.0,40.9,3.0,36750
14938,skoda, Rapid,2018,Manual,15006,Petrol,145.0,57.7,1.0,10495
14130,hyundi, IX35,2014,Manual,57675,Diesel,145.0,53.3,1.7,7530
15054,merc, S Class,2015,Automatic,8052,Petrol,325.0,31.7,4.7,32249
14168,merc, CLS Class,2018,Semi-Auto,12078,Diesel,145.0,47.9,2.9,41349
18838,merc, CLS Class,2019,Semi-Auto,5680,Diesel,145.0,48.7,2.9,37499
15121,bmw, M4,2019,Automatic,1326,Petrol,145.0,34.0,3.0,40000
13813,vw, Caddy Maxi Life,2019,Semi-Auto,11971,Diesel,150.0,54.3,2.0,19495
14650,skoda, Rapid,2016,Manual,33395,Diesel,0.0,67.3,1.6,7991
18725,toyota, Verso,2017,Semi-Auto,26242,Petrol,150.0,43.5,1.8,14995
15951,vw, Scirocco,2014,Manual,48775,Petrol,125.0,37.2,1.4,7499
18889,hyundi, Santa Fe,2016,Manual,21972,Diesel,200.0,47.1,2.2,17450
13723,vw, Shuttle,2018,Semi-Auto,20677,Diesel,145.0,47.1,2.0,20625
17715,audi, RS4,2020,Semi-Auto,2200,Petrol,145.0,28.8,2.9,69995
15587,bmw, X4,2017,Semi-Auto,18441,Diesel,145.0,54.3,2.0,23000
12453,toyota, Hilux,2018,Automatic,35041,Diesel,265.0,36.2,2.4,20998
12133,ford, Edge,2018,Semi-Auto,3420,Diesel,145.0,37.2,2.0,29000
14628,bmw, X6,2018,Automatic,35706,Diesel,145.0,47.1,3.0,33450
12006,ford, Grand C-MAX,2018,Manual,5113,Petrol,145.0,47.9,1.0,14000
18200,ford, Edge,2016,Manual,48756,Diesel,160.0,48.7,2.0,17650
15931,hyundi, IX35,2015,Manual,41309,Diesel,150.0,53.3,1.7,9000
16438,bmw, Z4,2013,Automatic,35554,Petrol,205.0,41.5,2.0,13700
16457,ford, Tourneo Custom,2018,Manual,6959,Diesel,145.0,46.3,2.0,21980
15219,skoda, Yeti,2016,Manual,52325,Petrol,125.0,51.4,1.2,10490
17409,vauxhall, Antara,2012,Manual,63725,Diesel,240.0,42.8,2.2,5695
17569,vauxhall, GTC,2016,Manual,34372,Petrol,160.0,47.1,1.4,6940
18282,ford, KA,2018,Manual,6000,Petrol,145.0,57.7,0.0,8135
16446,hyundi, IX20,2016,Manual,28355,Petrol,125.0,50.4,1.4,8298
16242,ford, Grand C-MAX,2018,Manual,4354,Petrol,145.0,54.3,1.0,13950
14114,ford, Galaxy,2010,Manual,92000,Diesel,200.0,49.6,2.0,6995
13087,hyundi, IX20,2018,Manual,6684,Petrol,150.0,50.4,1.4,12000
19051,ford, Mustang,2020,Manual,613,Petrol,145.0,31.4,2.3,33979
15648,skoda, Rapid,2015,Manual,71558,Diesel,0.0,67.3,1.6,6280
15470,hyundi, Santa Fe,2019,Semi-Auto,17568,Diesel,150.0,39.8,2.2,35490
16406,ford, Grand C-MAX,2016,Manual,19373,Diesel,30.0,64.2,1.5,10290
17231,hyundi, I40,2015,Automatic,62143,Diesel,200.0,47.1,1.7,7952
16715,vw, Arteon,2019,Manual,100,Diesel,150.0,52.3,2.0,23990
13331,ford, Grand C-MAX,2016,Manual,36489,Diesel,30.0,64.2,1.5,9820
13221,toyota, Hilux,2020,Manual,100,Diesel,260.0,2.8,2.4,23495
15056,bmw, X4,2018,Semi-Auto,14777,Diesel,145.0,42.8,2.0,33998
18191,hyundi, Santa Fe,2014,Semi-Auto,69059,Diesel,260.0,41.5,2.2,11991
16898,merc, GL Class,2015,Automatic,24314,Diesel,125.0,56.6,2.1,17999
13167,vauxhall, GTC,2016,Manual,13270,Petrol,160.0,47.1,1.4,8430
17395,vw, Caravelle,2019,Semi-Auto,1329,Diesel,150.0,29.4,2.0,54994
16909,ford, Puma,2020,Manual,214,Petrol,145.0,51.4,1.0,18994
17325,vw, Beetle,2015,Manual,38000,Petrol,125.0,51.4,1.2,9299
16634,merc, S Class,2016,Semi-Auto,44072,Diesel,200.0,47.9,3.0,25498
19112,hyundi, Santa Fe,2018,Semi-Auto,9176,Diesel,145.0,39.2,2.2,31995
16127,toyota, Hilux,2018,Automatic,21622,Diesel,260.0,36.2,2.4,28850
17322,vw, Arteon,2019,Automatic,10,Petrol,145.0,40.4,1.5,25990
16641,merc, GL Class,2016,Automatic,42000,Diesel,260.0,42.8,3.0,31750
12058,ford, Edge,2018,Semi-Auto,9412,Diesel,150.0,47.9,2.0,24000
15017,vw, Scirocco,2016,Manual,40000,Petrol,125.0,52.3,1.4,11850
18871,skoda, Yeti,2017,Manual,36078,Diesel,30.0,62.8,2.0,10500
14288,ford, Tourneo Connect,2015,Manual,28309,Diesel,125.0,58.9,1.6,10298
12389,vauxhall, Combo Life,2019,Manual,1903,Petrol,145.0,42.2,1.2,13799
19331,hyundi, IX20,2016,Manual,27815,Petrol,125.0,50.4,1.4,8050
17675,toyota, Hilux,2018,Manual,10115,Diesel,265.0,40.4,2.4,22498
12556,hyundi, IX35,2012,Manual,64992,Petrol,205.0,41.5,1.6,5790
12566,audi, A7,2013,Automatic,71100,Diesel,235.0,44.1,3.0,17500
15394,vw, Scirocco,2014,Manual,49943,Diesel,20.0,55.4,2.0,10499
12841,merc, V Class,2017,Automatic,14311,Diesel,235.0,44.8,2.1,36990
12185,bmw, M2,2019,Semi-Auto,19548,Petrol,145.0,29.1,3.0,37990
15070,bmw, 8 Series,2019,Semi-Auto,2650,Diesel,145.0,39.8,3.0,61898
15876,toyota, Land Cruiser,2016,Semi-Auto,43996,Diesel,305.0,38.2,2.8,31990
12935,bmw, M5,2019,Automatic,13000,Petrol,150.0,24.1,4.4,69948
18028,merc, S Class,2018,Automatic,17587,Petrol,145.0,40.9,3.0,49980
13855,hyundi, IX20,2017,Manual,7609,Petrol,145.0,50.4,1.4,9670
18572,ford, Mustang,2016,Automatic,18000,Petrol,325.0,28.8,2.3,24990
15833,vauxhall, Combo Life,2019,Manual,1,Petrol,145.0,42.2,1.2,18448
13751,audi, S4,2019,Automatic,4129,Diesel,145.0,40.4,0.0,39850
18882,bmw, M3,2004,Manual,46000,Petrol,325.0,23.3,3.2,19500
14237,audi, RS3,2015,Semi-Auto,49000,Petrol,300.0,34.9,2.5,26795
13714,merc, CLS Class,2016,Semi-Auto,29306,Diesel,160.0,51.4,3.0,21998
13970,audi, R8,2019,Automatic,13663,Petrol,150.0,21.4,5.2,125000
12424,skoda, Scala,2019,Semi-Auto,95,Petrol,145.0,47.1,1.0,15985
18515,vauxhall, Antara,2013,Manual,45000,Diesel,235.0,44.1,2.2,8495
18484,audi, Q8,2019,Automatic,9641,Diesel,150.0,30.7,4.0,82930
17617,bmw, 7 Series,2017,Semi-Auto,28998,Petrol,300.0,35.3,4.4,33990
15608,vw, Scirocco,2015,Automatic,116520,Diesel,30.0,57.6,2.0,9795
16380,skoda, Scala,2020,Semi-Auto,2800,Petrol,145.0,45.6,1.5,17995
13297,vw, Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,150.0,54.3,2.0,19795
16892,toyota, Land Cruiser,2013,Automatic,33000,Diesel,325.0,34.9,3.0,25350
16388,vw, Arteon,2019,Automatic,8695,Diesel,145.0,37.7,2.0,31495
14846,merc, S Class,2019,Automatic,1803,Diesel,145.0,52.3,3.0,63099
12046,vw, Amarok,2020,Automatic,10000,Diesel,265.0,27.7,3.0,44980
13501,bmw, 7 Series,2019,Automatic,8546,Diesel,145.0,41.5,3.0,55000
17505,bmw, X4,2016,Automatic,38900,Diesel,145.0,54.3,2.0,21995
12467,ford, Grand Tourneo Connect,2019,Manual,3500,Diesel,145.0,61.4,1.5,19999
19220,ford, Tourneo Custom,2019,Manual,2763,Diesel,150.0,35.3,2.0,21400
13927,toyota, Prius,2014,Automatic,22271,Hybrid,10.0,64.2,1.8,19995
14055,vauxhall, Agila,2003,Manual,90000,Petrol,205.0,43.5,1.2,450
14375,bmw, X4,2019,Automatic,5769,Diesel,145.0,37.2,3.0,41980
14194,vauxhall, GTC,2018,Manual,9882,Petrol,150.0,36.2,2.0,18998
16984,hyundi, IX35,2014,Manual,64021,Diesel,145.0,53.3,1.7,6995
17993,audi, S3,2015,Automatic,37150,Petrol,200.0,39.8,2.0,19990
12667,vw, CC,2017,Automatic,27000,Diesel,125.0,58.9,2.0,14000
15400,toyota, Land Cruiser,1998,Manual,100000,Diesel,265.0,23.9,4.2,19990
12648,hyundi, Santa Fe,2017,Manual,30131,Diesel,150.0,47.1,2.2,17500
14153,vauxhall, GTC,2015,Manual,65688,Diesel,125.0,60.1,2.0,6420
18294,vauxhall, Zafira Tourer,2016,Manual,51300,Petrol,205.0,42.2,1.4,8999
15574,skoda, Rapid,2014,Manual,69000,Petrol,125.0,52.3,1.2,5595
12571,vw, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145.0,46.3,2.0,22788
18854,ford, Fusion,2008,Manual,105000,Petrol,200.0,42.8,1.6,1895
12785,hyundi, I40,2016,Semi-Auto,59335,Diesel,125.0,56.5,1.7,9500
14603,vauxhall, Combo Life,2019,Manual,8707,Diesel,145.0,53.3,1.5,15393
14507,ford, Tourneo Custom,2017,Manual,4629,Diesel,145.0,44.8,2.0,20156
14302,merc, SLK,2016,Semi-Auto,8417,Diesel,30.0,70.6,2.0,18980
19550,hyundi, IX20,2017,Manual,8564,Diesel,145.0,64.2,1.6,8199
12562,hyundi, Santa Fe,2019,Automatic,623,Diesel,145.0,42.8,2.2,32950
17339,skoda, Scala,2019,Manual,4477,Petrol,145.0,49.6,1.0,16491
12919,skoda, Roomster,2014,Manual,51956,Petrol,145.0,49.6,1.2,6295
18824,vw, Arteon,2019,Semi-Auto,11412,Diesel,145.0,50.4,2.0,25990
16488,ford, Grand C-MAX,2016,Manual,34883,Diesel,30.0,61.4,2.0,11998
18867,toyota, Avensis,2006,Manual,87743,Diesel,165.0,49.6,2.0,2250
16956,ford, Grand C-MAX,2015,Manual,25969,Diesel,30.0,64.2,1.5,9998
16764,merc, CLS Class,2012,Automatic,46283,Petrol,555.0,28.5,5.5,21749
17011,vauxhall, Combo Life,2018,Manual,13619,Diesel,145.0,53.3,1.5,14500
17532,merc, CLA Class,2017,Automatic,18550,Diesel,145.0,70.6,2.1,18900
12372,toyota, Avensis,2017,Manual,37983,Diesel,145.0,67.3,1.6,11795
14287,ford, Galaxy,2016,Manual,25405,Diesel,125.0,56.5,2.0,16387
18828,ford, Galaxy,2019,Manual,9129,Diesel,145.0,55.4,2.0,26430
16202,merc, G Class,2017,Automatic,38247,Petrol,145.0,20.5,5.5,71995
15899,skoda, Scala,2020,Manual,503,Petrol,145.0,50.4,1.0,15490
18951,merc, S Class,2015,Automatic,12687,Diesel,205.0,48.7,3.0,29029
16024,toyota, Avensis,2014,Semi-Auto,15000,Petrol,205.0,42.8,1.8,9130
18225,skoda, Rapid,2013,Manual,56000,Diesel,20.0,72.4,1.6,5495
14451,vw, Jetta,2017,Semi-Auto,12649,Petrol,150.0,55.4,1.4,11490
17880,merc, CLS Class,2019,Semi-Auto,7038,Diesel,145.0,47.9,2.9,42999
18217,merc, S Class,2019,Semi-Auto,119,Petrol,145.0,40.9,3.0,64999
15123,toyota, Verso,2016,Manual,30000,Petrol,200.0,41.5,1.6,10982
15280,bmw, 6 Series,2019,Semi-Auto,4028,Diesel,145.0,42.2,2.0,41980
17707,merc, CLS Class,2019,Automatic,2500,Diesel,145.0,45.6,2.0,36890
12418,bmw, X6,2020,Semi-Auto,5656,Diesel,150.0,33.2,3.0,67990
17520,ford, Edge,2016,Semi-Auto,28860,Diesel,200.0,47.9,2.0,20595
16636,audi, A7,2019,Automatic,5201,Diesel,145.0,38.7,3.0,39985
18795,merc, M Class,2015,Semi-Auto,38644,Diesel,200.0,39.2,2.1,21698
14134,merc, X-CLASS,2018,Automatic,3500,Diesel,250.0,35.8,2.3,28490
14300,merc, GL Class,2015,Automatic,45000,Diesel,125.0,55.4,2.1,16990
14596,merc, M Class,2015,Automatic,53815,Diesel,205.0,39.2,2.1,18300
18530,hyundi, Santa Fe,2019,Semi-Auto,3735,Diesel,145.0,39.2,2.2,33999
12294,hyundi, Santa Fe,2018,Semi-Auto,17496,Diesel,145.0,39.2,2.2,29498
14699,toyota, Prius,2016,Automatic,21720,Hybrid,0.0,85.6,1.8,19523
12626,merc, CLA Class,2017,Automatic,53159,Diesel,125.0,58.9,2.1,17590
14861,bmw, i3,2017,Automatic,23983,Hybrid,0.0,470.8,0.0,19000
14968,hyundi, I40,2015,Manual,43000,Diesel,20.0,67.3,1.7,9000
16049,merc, CLA Class,2016,Automatic,30106,Diesel,125.0,58.9,2.1,18500
15473,bmw, M4,2015,Semi-Auto,41120,Petrol,300.0,34.0,3.0,30662
17464,merc, SLK,2015,Automatic,21078,Diesel,30.0,70.6,2.1,14900
19510,bmw, X6,2018,Semi-Auto,17500,Diesel,145.0,40.9,3.0,36555
15346,merc, V Class,2020,Semi-Auto,250,Diesel,145.0,36.2,2.0,52900
13240,hyundi, I800,2018,Automatic,30459,Diesel,145.0,31.7,2.5,15999
16887,bmw, X7,2020,Semi-Auto,8695,Diesel,150.0,31.4,3.0,71980
12706,vw, Caddy Life,2017,Manual,15860,Petrol,145.0,56.5,2.0,19995
13291,toyota, Avensis,2018,Manual,18785,Diesel,145.0,67.3,1.6,12667
15081,vauxhall, GTC,2015,Manual,36429,Petrol,160.0,44.8,1.6,7999
13162,skoda, Kamiq,2020,Semi-Auto,2500,Petrol,145.0,43.5,1.5,21750
12539,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150.0,30.1,2.8,44995
17086,vw, Caddy Maxi Life,2020,Semi-Auto,2134,Diesel,150.0,46.3,2.0,21995
13653,merc, S Class,2019,Automatic,1500,Petrol,145.0,31.7,4.0,124999
17869,bmw, X4,2017,Semi-Auto,18150,Diesel,200.0,47.9,3.0,25000
14960,vw, Jetta,2012,Manual,110750,Diesel,20.0,67.3,1.6,3995
18171,audi, A7,2016,Semi-Auto,22405,Diesel,145.0,53.3,3.0,23745
18573,toyota, Prius,2013,Automatic,27800,Hybrid,0.0,72.4,1.8,11495
13080,ford, Grand C-MAX,2017,Manual,27800,Diesel,30.0,64.2,1.5,9990
12684,merc, GLS Class,2019,Automatic,11663,Diesel,145.0,37.2,3.0,47980
15922,toyota, Prius,2016,Automatic,36520,Hybrid,0.0,85.6,1.8,17995
18370,toyota, Verso,2016,Manual,28212,Petrol,200.0,41.5,1.6,11690
12997,ford, Edge,2017,Semi-Auto,25725,Diesel,145.0,47.9,2.0,22511
16485,vw, CC,2016,Semi-Auto,29000,Diesel,150.0,53.3,2.0,11250
15049,ford, Grand C-MAX,2017,Manual,22235,Diesel,30.0,64.2,1.5,11000
12130,ford, KA,2017,Manual,16001,Petrol,145.0,57.7,1.2,7699
14539,hyundi, I40,2015,Manual,33036,Diesel,20.0,67.3,1.7,9498
17315,vw, Caddy Maxi Life,2016,Semi-Auto,9186,Diesel,145.0,54.3,2.0,16450
18022,merc, GLS Class,2019,Automatic,8353,Diesel,145.0,34.0,3.0,57526
15554,audi, A7,2013,Automatic,75775,Diesel,200.0,47.9,3.0,14899
17680,vauxhall, Vivaro,2018,Manual,6392,Diesel,145.0,40.9,1.6,20790
13922,merc, V Class,2019,Semi-Auto,7415,Diesel,145.0,45.6,2.2,40995
17674,merc, GLS Class,2018,Automatic,19719,Diesel,145.0,34.0,3.0,49500
14047,toyota, Prius,2017,Automatic,3440,Hybrid,135.0,94.1,1.8,20995
12034,vw, Tiguan Allspace,2019,Semi-Auto,6515,Petrol,145.0,35.8,1.5,29990
14901,bmw, Z4,2020,Semi-Auto,603,Petrol,145.0,38.7,2.0,33993
17527,bmw, X4,2017,Semi-Auto,46363,Diesel,145.0,54.3,2.0,22973
14035,hyundi, I800,2019,Manual,4266,Diesel,145.0,31.7,2.5,18985
12191,merc, V Class,2018,Automatic,3067,Diesel,145.0,44.8,2.2,42134
12803,hyundi, I40,2019,Semi-Auto,1000,Diesel,145.0,53.3,1.6,21000
13802,skoda, Kamiq,2019,Manual,2000,Petrol,145.0,47.1,1.0,19990
13912,audi, A7,2014,Automatic,55774,Diesel,235.0,44.8,3.0,19500
17836,ford, Galaxy,2016,Semi-Auto,10937,Diesel,145.0,52.3,2.0,21500
17271,merc, S Class,2018,Automatic,22700,Diesel,145.0,52.3,2.9,46990
16031,toyota, Prius,2018,Automatic,16634,Hybrid,135.0,94.1,1.8,19998
15039,bmw, X6,2016,Automatic,38494,Diesel,200.0,47.1,3.0,29980
15264,toyota, GT86,2015,Manual,49000,Petrol,265.0,36.2,2.0,13495
14990,skoda, Kamiq,2019,Manual,3100,Petrol,145.0,47.9,1.0,17990
13943,ford, Grand Tourneo Connect,2019,Manual,1523,Diesel,145.0,61.4,1.5,22000
19017,bmw, 8 Series,2020,Semi-Auto,700,Petrol,145.0,31.7,3.0,59995
15367,merc, CLS Class,2016,Semi-Auto,34056,Diesel,160.0,51.4,3.0,21398
16562,audi, SQ5,2014,Automatic,69682,Diesel,260.0,41.5,3.0,19400
18699,merc, S Class,2019,Semi-Auto,8365,Diesel,145.0,52.3,3.0,48499
14538,toyota, GT86,2019,Manual,2488,Petrol,145.0,33.2,2.0,24995
12724,vw, Caravelle,2020,Semi-Auto,1500,Diesel,150.0,33.6,2.0,45990
17173,ford, Grand C-MAX,2016,Manual,25929,Diesel,30.0,64.2,1.5,10750
18876,ford, Grand C-MAX,2016,Manual,36511,Diesel,30.0,64.2,1.5,9999
17185,vw, Shuttle,2019,Semi-Auto,14568,Diesel,145.0,32.8,2.0,27490
18201,bmw, M4,2019,Semi-Auto,6397,Petrol,145.0,34.0,3.0,45323
18659,hyundi, IX35,2015,Manual,33910,Petrol,200.0,41.5,1.6,9891
12909,vw, Scirocco,2016,Automatic,25564,Diesel,30.0,57.6,2.0,13661
14602,bmw, 8 Series,2019,Semi-Auto,2881,Petrol,150.0,31.7,3.0,59694
12743,ford, Galaxy,2018,Manual,17003,Diesel,145.0,56.5,2.0,20750
18852,skoda, Rapid,2017,Manual,83,Diesel,150.0,67.3,1.6,10995
12397,vauxhall, Combo Life,2019,Manual,9585,Petrol,145.0,42.2,1.2,14691
18043,merc, CLA Class,2016,Manual,91000,Diesel,20.0,67.3,2.1,10993
17955,hyundi, Santa Fe,2017,Manual,39608,Diesel,200.0,47.1,2.2,18500
18748,ford, Mustang,2019,Automatic,2500,Petrol,145.0,22.1,5.0,45250
17761,merc, CLS Class,2015,Semi-Auto,46725,Diesel,145.0,56.5,2.1,17998
17397,merc, V Class,2019,Automatic,8251,Diesel,145.0,36.2,2.0,49995
13945,ford, Fusion,2010,Manual,83000,Petrol,200.0,43.5,1.4,1795
19012,audi, A8,2012,Automatic,70894,Diesel,235.0,44.1,3.0,13437
17186,bmw, 8 Series,2019,Semi-Auto,9731,Diesel,145.0,39.8,3.0,56950
16165,vw, Scirocco,2014,Semi-Auto,51756,Diesel,30.0,57.6,2.0,11298
17816,vw, Arteon,2019,Automatic,1963,Petrol,145.0,40.4,1.5,22536
12297,vw, Amarok,2018,Automatic,4980,Diesel,260.0,33.6,3.0,30999
18256,hyundi, IX35,2013,Manual,31643,Diesel,145.0,48.7,1.7,7495
16410,audi, Q8,2020,Semi-Auto,3000,Diesel,145.0,32.8,3.0,63000
15984,vw, Arteon,2018,Automatic,4350,Petrol,145.0,40.4,1.5,22450
15077,ford, Grand C-MAX,2017,Manual,7953,Diesel,150.0,64.2,1.5,14489
14802,merc, CLA Class,2015,Automatic,90740,Diesel,20.0,67.3,2.1,13795
16574,vauxhall, Zafira Tourer,2017,Manual,6000,Petrol,205.0,41.5,1.4,14990
12201,bmw, Z4,2019,Automatic,2756,Petrol,145.0,33.2,3.0,40000
16437,ford, Edge,2018,Automatic,18339,Diesel,145.0,48.7,2.0,23995
17141,ford, Puma,2020,Manual,2459,Petrol,150.0,50.4,1.0,20990
13192,hyundi, IX35,2014,Manual,35000,Diesel,150.0,53.3,1.7,8490
16658,ford, Galaxy,2019,Automatic,16109,Diesel,145.0,53.3,2.0,24799
15116,skoda, Kamiq,2020,Manual,1500,Petrol,145.0,49.6,1.0,18490
16836,skoda, Rapid,2017,Manual,33402,Petrol,150.0,61.4,1.0,9891
19376,toyota, Prius,2014,Automatic,47666,Hybrid,0.0,70.6,1.8,11750
19488,audi, A7,2014,Automatic,42709,Diesel,200.0,47.9,3.0,16800
13693,toyota, Hilux,2020,Manual,50,Diesel,260.0,2.8,2.4,18495
15905,bmw, Z4,2011,Manual,26000,Petrol,300.0,33.2,2.5,12995
17710,hyundi, I800,2019,Manual,13312,Diesel,150.0,31.7,2.5,18499
16857,merc, CLS Class,2016,Semi-Auto,35825,Diesel,125.0,57.7,2.1,19749
12848,vw, Beetle,2016,Manual,35916,Petrol,150.0,47.1,1.4,14991
16370,audi, RS3,2016,Semi-Auto,49459,Petrol,305.0,34.9,2.5,28500
17997,vw, Shuttle,2017,Manual,18722,Diesel,200.0,47.1,2.0,17998
12301,toyota, Prius,2016,Automatic,48297,Hybrid,0.0,85.6,1.8,17650
13338,merc, CLS Class,2016,Semi-Auto,29392,Diesel,165.0,51.4,3.0,21490
18534,bmw, M3,2009,Manual,65000,Petrol,580.0,21.9,4.0,16950
17010,vauxhall, Combo Life,2019,Manual,6690,Diesel,145.0,53.3,1.5,13798
14090,merc, GL Class,2016,Automatic,25285,Diesel,125.0,56.5,2.1,24495
13342,bmw, 6 Series,2013,Semi-Auto,54483,Diesel,160.0,51.4,3.0,16640
17056,merc, SLK,2018,Automatic,25782,Diesel,30.0,70.6,2.1,19450
13493,hyundi, I800,2019,Manual,19357,Diesel,145.0,31.7,2.5,18000
12293,merc, SLK,2008,Automatic,58000,Petrol,330.0,29.7,3.0,7495
19048,audi, A8,2018,Semi-Auto,2905,Diesel,145.0,40.4,3.0,36995
17731,merc, X-CLASS,2019,Automatic,10485,Diesel,265.0,35.8,2.3,25491
15310,merc, GLB Class,2020,Automatic,50,Diesel,145.0,46.3,2.0,37400
13673,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,150.0,49.6,3.0,27990
15656,audi, RS5,2017,Automatic,8966,Petrol,145.0,32.5,2.9,43996
16830,ford, Fusion,2004,Automatic,59300,Petrol,200.0,42.8,1.4,1500
13330,merc, X-CLASS,2018,Automatic,28415,Diesel,260.0,35.8,2.3,29869
15633,merc, X-CLASS,2019,Automatic,2746,Diesel,260.0,35.8,2.3,28950
17889,vauxhall, Agila,2014,Manual,25102,Petrol,30.0,55.4,1.2,4599
18656,bmw, Z4,2010,Manual,68090,Petrol,305.0,33.2,2.5,9440
18396,merc, S Class,2018,Automatic,39840,Petrol,150.0,40.9,3.0,45000
13067,skoda, Rapid,2017,Semi-Auto,33558,Petrol,150.0,58.9,1.4,8495
18872,bmw, 6 Series,2015,Automatic,40517,Petrol,260.0,36.2,3.0,20000
17957,audi, Q8,2018,Semi-Auto,16900,Diesel,145.0,32.8,3.0,62990
15450,merc, GLS Class,2018,Automatic,14718,Diesel,145.0,37.2,3.0,41995
12049,bmw, 7 Series,2008,Automatic,70500,Diesel,325.0,35.3,3.0,6480
13191,merc, X-CLASS,2019,Automatic,500,Diesel,260.0,35.8,2.3,28945
14445,ford, Tourneo Connect,2019,Manual,4605,Diesel,145.0,61.4,1.5,19998
13124,vw, Caddy Maxi Life,2017,Manual,25810,Diesel,125.0,58.9,2.0,15995
18346,hyundi, IX20,2016,Manual,38297,Petrol,125.0,50.4,1.4,7298
