ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A
459518,Male,Yes,60,,,,Average,4.0,Cat_6,B
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D
465144,Male,No,32,Yes,Doctor,9.0,Low,1.0,Cat_6,A
466039,Female,No,29,No,Entertainment,0.0,Low,,Cat_4,A
460009,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6,B
466247,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
461949,Female,No,38,No,Artist,14.0,Low,1.0,Cat_6,A
464073,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_7,D
464287,Male,Yes,35,Yes,Artist,,Average,3.0,Cat_2,C
461177,Male,Yes,36,No,Executive,8.0,Average,4.0,Cat_1,B
465498,Male,Yes,41,Yes,Engineer,9.0,Average,2.0,Cat_2,A
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,Cat_3,C
464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
460542,Female,Yes,81,No,Lawyer,1.0,Low,,Cat_3,B
465313,Male,No,31,No,Entertainment,0.0,Low,3.0,Cat_6,B
462050,Male,No,19,No,Healthcare,4.0,Low,3.0,Cat_2,D
462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2,D
461137,Male,Yes,60,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
465220,Male,Yes,61,No,Executive,0.0,High,2.0,Cat_1,B
464091,Male,Yes,74,Yes,Lawyer,0.0,High,3.0,Cat_6,D
460165,Female,No,40,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
464289,Male,Yes,42,No,Marketing,1.0,Low,3.0,Cat_6,A
466864,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
463666,Male,No,27,Yes,Executive,0.0,Low,6.0,Cat_6,D
461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6,B
461790,Male,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,C
464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
464590,Female,No,27,Yes,Artist,14.0,Low,3.0,Cat_6,A
465897,Female,Yes,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D
461915,Male,Yes,51,No,Artist,,Average,2.0,Cat_2,B
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0,Cat_6,A
460533,Female,Yes,45,No,Artist,6.0,Low,1.0,Cat_6,A
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,D
466006,Female,Yes,49,Yes,Artist,1.0,Low,2.0,,C
464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
461772,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_4,B
462718,Female,No,25,No,Marketing,8.0,Low,5.0,Cat_6,D
465208,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
463139,Male,Yes,60,Yes,Executive,1.0,High,6.0,Cat_2,B
461452,Female,No,31,Yes,Doctor,0.0,Low,4.0,Cat_3,A
463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,A
464780,Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,D
467648,Male,Yes,41,No,Entertainment,2.0,Average,5.0,Cat_6,A
464666,Male,Yes,41,Yes,Entertainment,2.0,Average,3.0,Cat_4,D
463230,Female,Yes,35,Yes,Engineer,5.0,High,3.0,Cat_6,A
459384,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_6,C
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
459794,Male,Yes,52,Yes,Artist,0.0,Low,2.0,Cat_6,B
461565,Male,Yes,51,Yes,Entertainment,4.0,Average,2.0,Cat_2,C
461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
466308,Male,No,33,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
464522,Female,No,42,Yes,Engineer,11.0,Low,1.0,Cat_6,D
466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6,A
464765,Female,Yes,53,No,Engineer,7.0,Average,6.0,Cat_4,A
460768,Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,A
467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,D
464757,Female,Yes,42,No,Executive,0.0,Average,5.0,Cat_4,A
465535,Female,No,29,No,Entertainment,9.0,Low,,Cat_2,A
465089,Male,Yes,71,No,Executive,0.0,High,4.0,Cat_6,C
466413,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6,A
459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,B
465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,D
459915,Female,No,29,Yes,Healthcare,1.0,Low,3.0,Cat_4,D
461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
461782,Female,Yes,45,Yes,Artist,,High,5.0,Cat_6,C
463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,B
463584,Female,No,22,No,Engineer,,Low,3.0,Cat_6,D
460462,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_3,B
460589,Male,Yes,49,No,Entertainment,1.0,Average,6.0,Cat_3,B
460075,Female,No,25,Yes,Artist,,Low,1.0,Cat_6,B
464986,Male,Yes,67,No,Lawyer,,High,2.0,Cat_6,A
465596,Male,,36,Yes,Healthcare,8.0,High,2.0,Cat_4,B
462707,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,C
459749,Male,Yes,59,Yes,Entertainment,,Low,4.0,Cat_4,A
459856,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6,B
465760,Female,No,43,Yes,Engineer,8.0,Low,2.0,Cat_4,A
465703,Male,Yes,25,No,Entertainment,2.0,Low,2.0,Cat_4,A
464486,Male,,22,No,Healthcare,0.0,Low,3.0,Cat_4,D
459746,Male,,56,Yes,Artist,1.0,Average,2.0,Cat_6,B
465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
465792,Female,Yes,57,Yes,Engineer,1.0,Low,4.0,Cat_3,C
461335,Male,Yes,51,No,Executive,9.0,High,2.0,Cat_6,C
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
467762,Female,No,39,Yes,Engineer,0.0,Low,4.0,Cat_6,C
460934,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,D
461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
463542,Female,Yes,27,No,Artist,6.0,High,5.0,Cat_2,A
462284,Male,Yes,53,Yes,Executive,1.0,Average,4.0,Cat_6,B
464817,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
462410,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_7,B
462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
459373,Male,No,31,Yes,Healthcare,,Low,4.0,Cat_6,D
462461,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,D
460270,Male,No,42,Yes,Doctor,9.0,Low,1.0,Cat_6,B
467903,Male,Yes,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
463647,Female,No,38,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465615,Male,Yes,61,Yes,Artist,3.0,Average,2.0,Cat_6,C
461204,Female,Yes,86,Yes,Artist,,Low,4.0,,D
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
466444,Male,Yes,50,Yes,Doctor,,Average,4.0,Cat_3,C
466806,Male,Yes,40,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
465078,Male,Yes,43,Yes,Executive,0.0,High,4.0,Cat_6,B
464453,Female,Yes,46,Yes,Artist,4.0,High,5.0,Cat_6,C
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
462526,Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,C
460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A
466684,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,Cat_6,C
461726,Female,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_3,C
466814,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
459344,Female,Yes,76,Yes,Artist,1.0,High,2.0,Cat_6,C
463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,A
466442,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,D
464269,Male,No,37,Yes,Entertainment,0.0,Low,,Cat_1,A
459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,D
467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,Cat_6,D
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
459797,Male,Yes,66,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,B
466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0,Cat_6,C
462847,Female,No,30,Yes,Doctor,,Low,7.0,Cat_5,C
463801,Female,No,30,No,Engineer,0.0,Low,1.0,Cat_6,A
462690,Male,Yes,38,Yes,Engineer,,Average,4.0,Cat_6,B
464050,Female,No,30,Yes,Artist,0.0,Low,1.0,Cat_6,A
461310,Male,No,20,No,Marketing,,Low,5.0,Cat_6,C
459153,Female,Yes,75,Yes,,0.0,High,2.0,Cat_6,B
465805,Male,Yes,50,Yes,Engineer,,Low,1.0,Cat_3,C
459976,Female,No,38,Yes,Artist,0.0,Low,1.0,Cat_6,D
467171,Female,No,30,Yes,Doctor,1.0,Low,2.0,Cat_6,C
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C
460185,Male,No,25,No,Healthcare,9.0,Low,3.0,Cat_6,D
465837,Male,No,62,Yes,,0.0,Low,1.0,Cat_6,A
461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466014,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4,A
459395,Male,Yes,42,No,Executive,8.0,Low,2.0,Cat_6,D
464900,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4,D
460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
461160,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
465097,Male,Yes,81,No,Lawyer,1.0,High,2.0,Cat_6,A
462581,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4,A
463784,Female,No,29,No,Engineer,0.0,Low,5.0,Cat_4,A
464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3,A
462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
459925,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_4,D
463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6,D
459047,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
462710,Female,No,28,Yes,Marketing,2.0,Low,3.0,Cat_6,D
466038,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,A
461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2,B
459094,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_6,C
463782,Female,No,29,Yes,Artist,8.0,Low,1.0,Cat_6,A
464428,Female,Yes,89,Yes,Entertainment,6.0,Average,4.0,Cat_2,A
461073,Female,No,33,No,Entertainment,1.0,Low,1.0,Cat_3,A
465004,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_7,D
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
466388,Male,,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
460491,Female,No,22,No,Healthcare,1.0,Low,7.0,Cat_3,D
459019,Male,Yes,45,No,Executive,10.0,High,3.0,Cat_6,C
467603,Male,Yes,71,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462020,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6,C
464138,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
463000,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6,A
463458,Male,Yes,26,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
465047,Male,Yes,55,Yes,Executive,8.0,High,2.0,Cat_6,C
465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
459378,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460935,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
460176,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
466000,Male,Yes,38,Yes,Doctor,5.0,Low,2.0,Cat_1,A
462552,Male,No,31,Yes,Artist,1.0,Low,2.0,Cat_6,A
460743,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6,C
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6,B
465586,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6,B
460470,Male,No,36,No,Healthcare,,Low,4.0,Cat_4,B
466152,Male,Yes,40,No,Engineer,8.0,Low,1.0,Cat_6,A
464035,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6,C
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,Cat_6,B
463091,Female,Yes,39,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
464314,Male,Yes,68,No,Lawyer,0.0,Low,2.0,Cat_6,D
463705,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2,C
462755,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,D
463472,Male,No,21,No,Healthcare,,Low,4.0,Cat_6,D
464917,Female,Yes,76,No,Lawyer,,Low,1.0,Cat_4,D
466314,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_4,D
467118,Male,Yes,55,Yes,Entertainment,1.0,Average,3.0,Cat_7,B
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
463526,Male,No,41,Yes,Doctor,0.0,Low,1.0,Cat_6,A
460674,Female,No,31,Yes,Entertainment,0.0,Low,3.0,Cat_3,A
462445,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
460718,Male,Yes,55,No,Executive,3.0,Low,,Cat_4,D
464207,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C
462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,A
463069,Male,No,29,Yes,Artist,7.0,Low,1.0,Cat_6,B
465123,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A
465565,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,Cat_6,D
460510,Male,Yes,35,Yes,Entertainment,,Average,2.0,Cat_3,C
460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
459938,Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,B
462401,Male,Yes,31,No,Executive,1.0,Average,2.0,Cat_4,D
463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,B
466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
465446,Female,No,41,Yes,Healthcare,12.0,Low,1.0,Cat_1,A
459352,Male,Yes,38,Yes,Doctor,4.0,Average,4.0,Cat_3,B
462411,Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,A
465627,Female,No,37,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
467150,Female,No,41,Yes,Artist,8.0,Low,3.0,Cat_6,A
465370,Female,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0,Cat_6,C
461121,Male,No,28,No,Doctor,0.0,Low,4.0,Cat_3,D
464554,Female,No,35,Yes,Artist,0.0,Low,7.0,Cat_2,C
465525,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0,Cat_2,D
467649,Male,Yes,38,Yes,Doctor,0.0,Average,5.0,Cat_6,B
467230,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6,D
465634,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
460155,Female,Yes,53,Yes,Artist,2.0,High,2.0,Cat_2,C
459088,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
462841,Male,No,19,No,Healthcare,8.0,Low,6.0,Cat_6,D
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D
462735,Female,Yes,30,No,Artist,0.0,Average,2.0,Cat_1,B
464006,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_6,B
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
459082,Male,,45,Yes,Artist,1.0,Low,,Cat_6,A
464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,A
459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
466048,Male,No,25,No,Entertainment,3.0,Low,1.0,Cat_4,A
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4,A
464088,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,D
466786,Male,No,32,No,Executive,0.0,Low,2.0,Cat_3,D
461108,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_3,D
463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D
460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
466800,Female,No,18,No,Healthcare,6.0,Low,3.0,Cat_6,D
466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
467245,Female,No,38,No,Doctor,0.0,Low,1.0,Cat_6,C
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465659,Female,No,55,Yes,Doctor,3.0,Low,,Cat_3,C
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,B
464679,Male,Yes,41,Yes,Artist,0.0,Average,4.0,Cat_4,C
466671,Female,,33,No,Healthcare,2.0,Low,3.0,Cat_2,C
466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4,A
464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6,B
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
464365,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
466391,Female,Yes,58,Yes,Engineer,0.0,Average,,Cat_6,A
467092,Female,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_6,D
462221,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,D
459795,Male,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,A
459724,Female,Yes,39,No,Artist,0.0,Average,4.0,,A
464518,Male,Yes,30,No,Executive,0.0,High,4.0,Cat_6,D
460108,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_2,C
463143,Female,Yes,52,Yes,Entertainment,,Low,2.0,Cat_3,B
459680,Male,No,41,Yes,Entertainment,,Low,1.0,Cat_6,A
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_3,B
462151,Female,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,B
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
465899,Female,No,38,Yes,Doctor,9.0,Low,2.0,Cat_6,B
459308,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C
462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D
460219,Female,Yes,51,Yes,Entertainment,8.0,Average,2.0,Cat_6,A
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
460722,Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,A
462809,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
463882,Female,Yes,43,Yes,Artist,1.0,Low,1.0,Cat_1,A
463179,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
463779,Female,No,32,No,Healthcare,0.0,Low,,Cat_7,D
466739,Male,No,31,No,Healthcare,0.0,Low,,Cat_6,D
465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
461120,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3,D
465675,Female,No,47,No,Entertainment,0.0,Low,1.0,Cat_4,A
462689,Female,No,37,Yes,Homemaker,,Low,1.0,Cat_6,D
464719,Female,No,28,No,Doctor,3.0,Low,4.0,Cat_6,A
463772,Female,No,31,No,Healthcare,1.0,Low,3.0,Cat_6,D
466568,Female,Yes,35,Yes,Artist,,Average,2.0,Cat_6,B
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
467513,Female,Yes,36,No,Engineer,,Average,4.0,Cat_4,D
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4,B
464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,D
464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,D
460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,D
467690,Female,Yes,67,No,Lawyer,,High,2.0,Cat_6,D
463719,Female,No,26,No,Doctor,0.0,Low,1.0,Cat_6,D
460231,Male,Yes,59,Yes,Executive,11.0,High,3.0,Cat_6,C
462014,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,B
467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
467253,Female,No,35,Yes,Engineer,,Low,2.0,Cat_6,D
460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
464819,Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,A
459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,D
462467,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,A
459015,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,B
459538,Female,No,45,Yes,Homemaker,11.0,Low,1.0,Cat_6,B
467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,Cat_6,C
464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6,C
463163,Male,No,26,No,Executive,2.0,Low,2.0,Cat_3,D
465178,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,B
463434,Female,Yes,25,No,Engineer,,Average,2.0,Cat_6,D
461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6,C
459296,Male,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_6,C
464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
465917,Male,No,36,Yes,Artist,13.0,Low,1.0,Cat_6,B
462964,Male,Yes,39,No,Artist,7.0,Average,3.0,Cat_6,C
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,C
466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,C
461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A
463147,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
460932,Female,No,32,Yes,Doctor,8.0,Low,1.0,Cat_6,D
467434,Male,No,39,Yes,Entertainment,0.0,Low,3.0,Cat_1,B
462551,Male,Yes,53,Yes,Doctor,14.0,Average,2.0,Cat_6,B
462353,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,C
461327,Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
461025,Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,D
465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0,Cat_6,A
459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
466645,Male,Yes,66,Yes,Lawyer,5.0,Low,2.0,Cat_6,C
467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A
467383,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
462434,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
463002,Male,Yes,41,Yes,Artist,0.0,High,5.0,Cat_6,B
466036,Female,Yes,89,Yes,Lawyer,1.0,Low,,Cat_6,A
462680,Male,Yes,42,Yes,Doctor,,Average,4.0,Cat_6,C
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6,A
460485,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3,B
463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4.0,Cat_6,B
467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
