index,work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary
160,2023,SE,FT,Data Engineer,US,,US,M,115000
174,2023,SE,FT,Applied Scientist,US,,US,L,136000
879,2023,SE,FT,Data Engineer,US,,US,M,129000
414,2023,SE,FT,Data Scientist,US,,US,M,134236
1027,2023,SE,FT,Data Engineer,US,,US,M,109400
3431,2022,SE,FT,Machine Learning Engineer,IE,100.0,IE,S,68293
205,2023,MI,FT,Data Engineer,US,,US,M,180000
2060,2022,SE,FT,Principal Machine Learning Engineer,US,100.0,US,L,190000
2924,2022,SE,FT,Data Scientist,US,100.0,US,M,191475
2014,2022,SE,FT,Data Analyst,ES,,ES,M,39925
2784,2022,MI,FT,Business Data Analyst,US,100.0,US,L,150000
1062,2023,SE,FT,Machine Learning Infrastructure Engineer,US,,US,M,205920
475,2023,SE,FT,Data Analyst,US,100.0,US,M,80000
2330,2022,SE,FT,Data Scientist,US,100.0,US,M,127000
3500,2021,SE,FT,Principal Data Engineer,US,100.0,US,M,200000
2697,2022,SE,FT,Analytics Engineer,US,100.0,US,M,110000
2382,2022,SE,FT,Machine Learning Engineer,US,,US,M,201000
3422,2022,MI,FT,Business Data Analyst,IN,100.0,IN,M,17805
246,2023,SE,FT,Data Science Manager,US,,US,M,134236
531,2023,SE,FT,Data Engineer,US,100.0,US,M,180000
558,2023,SE,FT,Data Analyst,US,,US,M,106800
3179,2022,SE,FT,Machine Learning Engineer,US,,US,M,189650
1516,2023,SE,FT,Data Scientist,US,100.0,US,M,104000
868,2023,MI,FT,Data Engineer,US,,US,M,146000
2011,2022,MI,FT,Data Analyst,GB,,GB,M,430967
3314,2022,SE,FT,Data Engineer,US,100.0,US,L,209100
2421,2022,EN,FT,Data Manager,US,100.0,US,M,77300
3045,2022,SE,FT,Data Engineer,US,,US,M,63000
2483,2022,SE,FT,Data Analyst,US,,US,M,119000
293,2023,SE,FT,Data Scientist,US,,US,M,162000
3283,2022,SE,FT,Data Engineer,GB,,GB,M,61566
2313,2022,SE,FT,Data Engineer,GB,100.0,GB,M,43096
2955,2022,MI,FT,Data Scientist,NL,100.0,NL,S,54634
1925,2022,EX,FT,Data Engineer,US,,US,M,145000
2551,2022,SE,FT,Data Analyst,US,,US,M,150000
2481,2022,EN,FT,BI Analyst,US,50.0,US,L,76000
196,2023,MI,FT,Research Engineer,US,,US,M,230000
2572,2022,SE,FT,Data Science Lead,US,50.0,US,S,165000
896,2023,MI,FT,Data Scientist,US,100.0,US,M,116990
1508,2023,SE,FT,Data Engineer,US,,US,M,185900
3483,2022,SE,FT,Principal Data Scientist,DE,100.0,DE,M,155499
3223,2022,MI,FT,Data Engineer,GB,100.0,GB,M,55410
2253,2022,EN,FL,Machine Learning Engineer,IR,100.0,IR,M,100000
713,2023,MI,FT,Financial Data Analyst,US,100.0,US,L,130000
1589,2023,SE,FT,Data Science Consultant,US,,US,M,122000
2369,2022,MI,FT,Machine Learning Engineer,GB,,GB,M,80036
1328,2023,MI,FT,Data Analyst,GB,,GB,M,54685
680,2023,SE,FT,Data Analyst,US,100.0,US,M,75000
3067,2022,EX,FT,Data Science Manager,US,,US,M,260500
39,2023,EN,FT,Data Quality Analyst,NG,100.0,NG,L,100000
3553,2021,EN,FT,Data Analyst,US,100.0,US,M,80000
1440,2023,SE,FT,Data Engineer,US,,US,M,170000
1120,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,153088
755,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
3336,2022,SE,FT,Data Analyst,US,100.0,US,M,112900
215,2023,SE,FT,Data Analyst,US,100.0,US,M,120000
554,2023,EX,FT,Data Scientist,US,,US,M,100000
2019,2022,SE,FT,BI Developer,US,100.0,US,M,120000
2774,2022,SE,FT,ML Engineer,US,100.0,US,M,130000
2987,2022,SE,FT,ETL Developer,US,,US,M,63000
3646,2020,MI,FT,Data Scientist,HU,50.0,HU,L,35735
2037,2022,SE,FT,Data Engineer,ES,,ES,M,68293
298,2023,SE,FT,Data Analyst,US,,US,M,187000
2857,2022,SE,FT,Data Engineer,US,,US,M,130000
1533,2023,MI,FT,Data Analyst,US,,US,M,150000
2096,2022,MI,FT,Machine Learning Scientist,US,,US,M,135000
1834,2022,SE,FT,Data Engineer,US,,US,M,145000
1064,2023,SE,FT,Data Analyst,US,100.0,US,M,165000
634,2023,SE,FT,Data Scientist,US,,US,M,159832
3739,2021,MI,FT,Data Engineer,NL,100.0,NL,L,45391
338,2023,SE,FT,Data Analyst,CA,100.0,CA,M,175000
2705,2022,SE,FT,Machine Learning Engineer,CA,,CA,M,110000
2704,2022,SE,FT,Machine Learning Engineer,CA,,CA,M,140000
1520,2023,SE,FT,Data Scientist,US,100.0,US,M,84000
1695,2023,SE,FT,Applied Scientist,US,,US,L,72000
1561,2023,SE,FT,Research Scientist,US,,US,M,151800
815,2023,SE,FT,Data Engineer,US,100.0,US,M,106800
780,2023,SE,FT,ML Engineer,CA,100.0,CA,M,110000
1073,2023,SE,FT,Data Scientist,US,,US,M,147100
2930,2022,SE,FT,Data Specialist,US,100.0,US,M,95000
3631,2021,SE,CT,Staff Data Scientist,US,100.0,US,M,105000
1401,2023,SE,FT,Data Scientist,US,100.0,US,M,144000
3060,2021,EN,FT,Machine Learning Research Engineer,IN,100.0,IN,M,12171
623,2023,SE,FT,Data Engineer,US,,US,M,139500
3020,2022,SE,FT,Data Engineer,US,,US,M,139860
2726,2022,SE,FT,Data Scientist,US,100.0,US,L,159200
412,2023,EX,FT,Data Architect,US,,US,M,155000
607,2023,SE,FT,Data Scientist,US,,US,M,201036
1078,2023,SE,FT,Data Engineer,US,100.0,US,M,135000
3282,2022,SE,FT,Data Engineer,GB,,GB,M,73880
3516,2021,EN,FT,Data Science Consultant,DE,50.0,DE,L,63831
3209,2022,MI,FT,Data Analyst,GR,100.0,GR,M,31520
144,2023,SE,FT,Data Analyst,US,,US,M,138900
358,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,304000
1819,2023,EN,FT,Data Engineer,US,,US,M,160000
874,2023,MI,FT,Data Engineer,US,,US,M,149600
1759,2023,SE,FT,Data Scientist,US,,US,M,198200
568,2023,SE,FT,Machine Learning Scientist,US,,US,M,170000
916,2023,MI,FT,Data Analyst,GB,100.0,GB,M,78990
2716,2022,SE,FT,Data Engineer,US,,US,L,154545
1953,2022,SE,FT,Data Scientist,ES,,ES,M,37824
3677,2021,MI,FT,Data Scientist,GB,50.0,GB,L,56256
2226,2022,MI,FT,Data Scientist,US,,US,M,180000
16,2023,SE,FT,Data Modeler,US,,US,M,90700
1404,2023,EX,FT,Data Engineer,US,,US,M,200000
1140,2023,SE,FT,Machine Learning Software Engineer,US,,US,M,90000
957,2023,SE,FT,Research Scientist,US,,US,M,200000
2683,2022,SE,FT,Lead Machine Learning Engineer,PT,100.0,PT,L,69344
2604,2022,SE,FT,Data Scientist,US,100.0,US,M,155000
3634,2021,MI,FT,Data Engineer,TR,100.0,TR,M,28016
2851,2022,MI,FT,Data Analyst,US,100.0,US,M,112000
3714,2021,SE,FT,Data Scientist,CA,100.0,CA,S,87738
3078,2022,MI,FT,Analytics Engineer,US,,US,M,200000
2585,2022,SE,FT,Data Scientist,US,,US,M,156400
3129,2022,SE,FT,Data Engineer,US,100.0,US,M,210000
921,2023,SE,FT,Data Scientist,US,100.0,US,M,183000
3692,2021,MI,FT,Data Engineer,HK,50.0,GB,S,66022
3446,2020,EN,FT,Data Engineer,PK,100.0,DE,L,54742
1608,2023,MI,FT,Data Analyst,US,,US,M,105500
3744,2020,SE,FT,Machine Learning Engineer,HR,100.0,HR,S,45618
2968,2022,EN,FT,Data Scientist,US,,US,L,82000
2813,2022,SE,FT,Analytics Engineer,US,100.0,US,M,140000
1248,2023,SE,FT,Research Scientist,ES,,ES,M,169200
542,2023,SE,FT,Data Scientist,US,100.0,US,M,132000
3398,2022,MI,FT,Data Analyst,US,100.0,US,M,135000
2874,2022,SE,FT,Data Scientist,US,,US,M,130240
1180,2023,SE,FT,Machine Learning Engineer,US,,US,M,109400
2240,2022,SE,FT,Data Engineer,US,,US,M,115000
3730,2020,SE,FT,Data Scientist,AT,,AT,S,91237
2258,2022,MI,FT,Analytics Engineer,GB,,GB,M,73880
3225,2022,SE,FT,Data Science Engineer,AR,100.0,MX,L,60000
1979,2022,SE,FT,Data Engineer,US,100.0,US,M,210000
934,2023,SE,FT,Data Engineer,US,,US,M,153600
3033,2022,EN,FT,Data Analyst,AR,100.0,AR,L,50000
1191,2023,MI,FT,Data Science Lead,GB,,GB,M,72914
430,2023,SE,FT,Data Analyst,US,100.0,US,M,170550
1071,2023,SE,FT,Data Analyst,US,,US,M,95000
1634,2023,SE,FT,Data Scientist,US,,US,M,172100
747,2023,EN,FT,Research Scientist,US,,US,M,150000
1060,2023,SE,FT,Data Manager,US,,US,M,140000
417,2023,SE,FT,Data Scientist,US,100.0,US,M,237000
1242,2023,SE,FT,Data Analyst,US,100.0,US,M,81666
2141,2022,SE,FT,Data Engineer,US,,US,M,213000
2473,2022,SE,FT,Machine Learning Engineer,CA,100.0,CA,M,187200
2027,2022,SE,FT,Data Analyst,US,,US,M,119000
1028,2023,SE,FT,Machine Learning Engineer,US,,US,M,139500
3501,2021,MI,FT,Big Data Engineer,ES,50.0,RO,M,60000
2757,2022,SE,FT,Data Scientist,US,100.0,US,M,141525
231,2023,SE,FT,Data Quality Analyst,US,,US,M,80000
2796,2022,SE,FT,Data Architect,US,100.0,US,M,190000
2315,2022,MI,FT,Data Engineer,US,100.0,US,M,135000
3664,2021,MI,FT,Data Engineer,RO,,US,L,26005
100,2023,SE,FT,Data Analyst,US,,US,L,104300
1532,2023,SE,FT,Data Engineer,US,,US,M,129000
610,2023,SE,FT,Data Analyst,US,100.0,US,M,140000
2647,2022,MI,FT,Data Manager,US,,US,M,98000
953,2023,SE,FT,Data Engineer,US,,US,M,126000
741,2023,SE,FT,Data Engineer,US,,US,M,139500
2741,2022,SE,FT,Data Engineer,US,100.0,US,M,160000
3354,2022,MI,FT,Data Analyst,GB,,GB,M,61566
2689,2022,SE,FT,Data Engineer,US,100.0,US,M,180000
2223,2022,SE,FT,Data Engineer,US,100.0,US,M,150000
839,2023,SE,FT,Machine Learning Engineer,US,,US,M,153400
3124,2022,MI,FT,Data Scientist,TR,50.0,TR,M,25000
226,2023,SE,FT,Data Engineer,US,,US,M,185000
1728,2023,MI,FT,Research Engineer,US,100.0,US,M,120000
2234,2022,EN,FT,Data Science Consultant,ES,50.0,ES,L,27317
1698,2023,MI,FT,Machine Learning Engineer,US,100.0,US,M,175000
1976,2022,SE,FT,Data Scientist,US,100.0,US,M,150000
3281,2022,SE,FT,Data Scientist,US,100.0,US,M,123000
3497,2021,EN,FT,Applied Data Scientist,GB,,GB,L,110037
3435,2022,MI,FT,Data Analyst,GR,100.0,GR,S,20000
3195,2022,SE,FT,Data Engineer,US,100.0,US,L,100800
306,2023,SE,FT,Data Scientist,US,,US,M,245000
1669,2023,SE,FT,Data Science Engineer,US,,US,M,140000
938,2023,SE,FT,Data Scientist,US,,US,M,225000
1809,2023,SE,FT,Data Engineer,US,100.0,US,M,182000
2161,2022,SE,FT,Data Engineer,CA,,CA,M,132000
864,2023,EN,FT,Data Analyst,US,,US,M,150000
513,2023,SE,FT,Research Scientist,US,,US,M,200000
3621,2021,EN,FT,Research Scientist,JE,,CN,L,100000
2636,2022,MI,FT,ML Engineer,US,100.0,US,L,148500
2305,2022,SE,FT,Applied Scientist,US,100.0,US,M,196000
1804,2023,SE,FT,Data Architect,US,100.0,US,M,170000
2763,2022,SE,FT,Machine Learning Engineer,PR,100.0,PR,M,135000
3126,2022,MI,FT,AI Scientist,US,100.0,US,M,200000
2889,2022,MI,FT,Data Engineer,GR,100.0,GR,M,73546
492,2023,EN,FT,Business Data Analyst,ES,,ES,M,21461
1696,2023,SE,FT,Data Engineer,US,100.0,US,M,170000
2303,2022,SE,FT,Data Analyst,US,,US,M,110600
1353,2023,EX,FT,Data Analytics Manager,US,,US,M,140000
3630,2021,EN,FT,Data Science Consultant,DE,,DE,L,76833
525,2023,SE,FT,Research Scientist,US,,US,M,250000
406,2023,EN,FT,Research Engineer,US,,US,M,125000
1496,2023,SE,FT,Data Analyst,US,,US,M,141290
935,2023,SE,FT,Data Engineer,US,,US,M,106800
3603,2021,MI,FT,Data Analyst,US,100.0,US,L,80000
1361,2023,SE,FT,Data Engineer,US,,US,M,126000
3409,2022,SE,FT,Machine Learning Engineer,AE,100.0,AE,S,65000
264,2023,SE,FT,Data Scientist,ES,,ES,M,48289
353,2023,SE,FT,Data Quality Analyst,US,,US,M,80000
1163,2023,MI,FT,Data Analyst,HR,,HR,M,109371
1284,2023,SE,FT,Data Engineer,US,100.0,US,M,250000
2238,2022,SE,FT,Data Engineer,ES,,ES,M,36773
3487,2021,MI,FT,Data Scientist,US,100.0,US,S,82500
461,2023,SE,FT,Data Scientist,CA,,CA,M,258000
3560,2021,EN,FT,Machine Learning Scientist,US,100.0,US,L,225000
625,2023,SE,FT,Data Scientist,CA,,CA,M,258000
624,2023,SE,FT,Data Engineer,US,,US,M,109400
1559,2023,SE,FT,Data Science Manager,US,,US,M,245100
2405,2022,SE,FT,Data Engineer,US,100.0,US,M,142127
1329,2023,EX,FT,Data Engineer,US,100.0,US,M,284000
3355,2022,MI,FT,Data Analyst,GB,,GB,M,43096
96,2023,EN,FT,Machine Learning Engineer,US,,US,M,145885
3493,2022,EN,FT,Computer Vision Engineer,US,,US,M,125000
2583,2022,SE,FT,Data Scientist,US,,US,M,129300
1577,2023,MI,FT,Data Analyst,US,100.0,US,M,120000
102,2023,SE,FT,Data Analyst,US,,US,M,65000
3561,2021,EN,FT,Data Science Consultant,DE,100.0,DE,S,76833
2178,2022,SE,FT,Data Analyst,US,,US,M,70000
1746,2022,EN,FT,Data Scientist,US,100.0,US,M,100000
1176,2023,SE,FT,Machine Learning Infrastructure Engineer,FR,100.0,FR,M,75116
1105,2023,SE,FT,Data Scientist,US,,US,M,370000
3010,2022,SE,FT,Data Engineer,PR,100.0,PR,M,200000
367,2023,MI,FT,Research Scientist,GB,,GB,M,195895
1134,2023,SE,FT,Data Engineer,US,100.0,US,M,66000
399,2023,SE,FT,Data Analyst,US,100.0,US,M,105000
895,2023,SE,FT,Data Analyst,US,100.0,US,M,75000
1732,2023,SE,FT,Data Analyst,US,,US,M,125000
5,2023,SE,FT,Applied Scientist,US,,US,L,222200
221,2023,SE,FT,Data Analyst,US,,US,M,120000
2090,2022,SE,FT,Data Analyst,US,100.0,US,M,55000
3671,2021,MI,FT,Data Scientist,DE,50.0,AT,M,61467
1316,2023,MI,FT,Machine Learning Engineer,GB,,GB,M,97218
3081,2022,SE,FT,Data Engineer,US,,US,M,63000
1991,2022,SE,FT,Data Scientist,US,100.0,US,M,136000
3054,2022,SE,FT,Data Scientist,US,100.0,US,L,140000
2058,2022,SE,FT,Data Analyst,US,,US,M,120000
435,2023,SE,FT,Data Scientist,US,100.0,US,M,200000
105,2023,SE,FT,Data Engineer,US,,US,M,179170
345,2023,SE,FT,Data Engineer,US,100.0,US,M,175000
2522,2022,EX,FT,Analytics Engineer,US,100.0,US,M,210000
2781,2022,SE,FT,Data Engineer,US,,US,M,102100
1714,2023,SE,FT,NLP Engineer,US,,US,M,275000
1840,2022,SE,FT,Applied Machine Learning Scientist,US,100.0,US,M,150000
2197,2022,MI,FT,Data Engineer,US,,US,M,120000
1788,2023,SE,FT,Data Scientist,US,,US,M,140000
3097,2022,MI,FT,Data Scientist,DE,100.0,DE,S,60938
1321,2023,SE,FT,Computer Vision Software Engineer,NL,100.0,CA,L,53654
1215,2023,SE,FT,Data Engineer,US,100.0,US,M,180000
3365,2022,SE,FT,Data Analyst,US,100.0,US,M,150000
262,2023,SE,FT,Data Analyst,US,,US,M,200000
3636,2021,MI,FT,Data Engineer,US,,US,M,93150
89,2023,SE,FT,Data Engineer,US,,US,M,185000
2374,2022,SE,FT,Data Scientist,US,100.0,US,M,350000
1525,2023,SE,FT,ML Engineer,US,,US,M,200000
3360,2022,SE,FT,Data Scientist,US,100.0,US,M,230000
3443,2022,EN,FT,Data Scientist,JP,100.0,MY,L,40000
1292,2023,SE,FT,Data Scientist,US,100.0,US,M,145000
2333,2022,SE,FT,Machine Learning Engineer,US,,US,M,204500
186,2023,EN,FT,Data Analyst,US,100.0,US,M,85000
3704,2021,SE,FT,Data Engineer,US,,US,M,165000
1703,2023,MI,FT,Data Scientist,US,,US,M,165000
3326,2022,SE,FT,Data Scientist,US,,US,M,205300
1405,2023,EX,FT,Data Engineer,US,,US,M,145000
1153,2023,EX,FT,Data Engineer,US,100.0,US,M,310000
3693,2021,MI,FT,Research Scientist,FR,50.0,FR,S,56738
740,2023,MI,FT,Machine Learning Engineer,US,,US,M,150000
2724,2022,SE,FT,Data Analyst,US,100.0,US,M,68400
369,2023,SE,FT,Data Engineer,US,,US,M,240000
1912,2022,MI,FT,Data Analyst,US,100.0,US,M,60000
865,2023,EN,FT,Data Analyst,US,,US,M,100000
2995,2022,SE,FT,Machine Learning Engineer,US,,US,M,164996
2417,2022,SE,FT,Data Engineer,US,100.0,US,M,182500
1999,2022,EX,FT,Data Scientist,US,100.0,US,M,159000
29,2023,SE,FT,Data Strategist,CA,,CA,M,90000
2279,2022,EX,FT,Data Engineer,US,100.0,US,M,310000
1294,2023,SE,FT,Data Analyst,US,,US,M,180180
989,2023,MI,FT,Machine Learning Engineer,US,,US,M,200000
3104,2022,SE,FT,Data Analyst,US,100.0,US,M,93700
2512,2022,MI,FT,ML Engineer,US,100.0,US,M,180000
3351,2022,MI,FT,Data Engineer,US,,US,M,99100
1488,2023,SE,FT,Data Scientist,US,100.0,US,M,275300
1762,2023,SE,FT,Data Engineer,US,,US,M,200000
1662,2023,MI,FT,Data Engineer,US,,US,M,70000
314,2023,SE,FT,Data Scientist,US,,US,M,210000
3531,2021,SE,FT,Data Engineer,US,100.0,US,L,153000
1430,2023,SE,FT,Data Scientist,US,100.0,US,M,156400
68,2023,SE,FT,Applied Scientist,US,,US,L,309400
1600,2023,SE,FT,Data Scientist,US,,US,M,140000
3611,2021,MI,FT,Data Architect,US,100.0,US,L,180000
2725,2022,SE,FT,Data Scientist,US,100.0,US,L,236900
928,2023,MI,FT,Data Engineer,US,,US,M,200000
707,2023,EX,FT,Data Scientist,US,,US,M,200000
118,2023,SE,FT,Analytics Engineer,US,,US,M,214000
2009,2022,SE,FT,Machine Learning Engineer,MX,100.0,MX,M,255000
1955,2022,SE,FT,Data Analyst,US,100.0,US,M,81666
593,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
1333,2023,SE,FT,Research Engineer,US,,US,M,155850
511,2023,SE,FT,Data Engineer,US,,US,M,145000
3405,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,120000
3499,2021,EN,FT,Data Analyst,US,100.0,US,M,50000
562,2023,MI,FT,Data Analyst,US,,US,M,85000
3276,2022,SE,FT,Data Analyst,US,100.0,US,M,170000
140,2023,SE,FT,Data Scientist,US,100.0,US,M,83270
1942,2022,MI,FT,Data Engineer,US,100.0,US,M,160000
451,2023,SE,FT,Data Engineer,US,,US,M,203100
495,2023,MI,FT,MLOps Engineer,US,100.0,US,M,134000
2516,2022,SE,FT,Data Engineer,US,,US,M,200000
1913,2022,SE,FT,Applied Scientist,US,100.0,US,M,184000
1500,2023,SE,FT,Data Engineer,US,100.0,US,M,85000
944,2023,SE,FT,Data Analyst,US,100.0,US,M,145000
197,2023,MI,FT,Research Engineer,US,,US,M,200000
3345,2022,SE,FT,Data Engineer,US,100.0,US,M,115000
440,2023,SE,FT,Applied Scientist,US,,US,L,136000
1470,2023,SE,FT,Analytics Engineer,US,100.0,US,M,200000
1970,2022,MI,FT,Computer Vision Engineer,FR,100.0,FR,S,58837
238,2023,EX,FT,Data Engineer,US,,US,M,115000
2804,2022,SE,FT,Data Engineer,US,100.0,US,L,132100
1437,2023,SE,FT,Data Analyst,US,,US,M,175000
3592,2020,MI,FT,Data Engineer,FR,50.0,FR,L,70139
2503,2022,SE,FT,Data Engineer,US,,US,M,130000
2530,2022,SE,FT,Data Operations Engineer,US,,US,M,105000
2876,2022,SE,FT,Analytics Engineer,US,100.0,US,M,140250
614,2023,SE,FT,Data Scientist,US,,US,M,115000
2425,2022,SE,FT,Data Architect,US,100.0,US,M,210000
2036,2022,SE,FT,Data Engineer,US,100.0,US,M,146000
589,2023,EX,FT,Data Engineer,US,,US,M,265000
2117,2022,SE,FT,Data Architect,US,100.0,US,M,113900
1773,2023,SE,FT,Data Analyst,US,100.0,US,M,64000
3087,2022,SE,FT,Data Engineer,US,,US,L,100000
3679,2021,MI,FT,Data Scientist,GB,50.0,GB,L,116914
897,2023,MI,FT,Data Scientist,US,100.0,US,M,82920
3122,2022,SE,FT,Data Scientist,US,,US,L,119300
2759,2022,SE,FT,Data Scientist,US,100.0,US,M,141525
2933,2022,MI,CT,Analytics Engineer,BO,50.0,BO,M,7500
1455,2023,SE,FT,Data Analyst,US,100.0,US,M,108000
3660,2021,EX,FT,Data Science Consultant,FR,100.0,ES,S,69741
1485,2023,MI,FT,Machine Learning Engineer,AM,,AM,S,50000
400,2023,SE,FT,Data Analyst,US,100.0,US,M,90000
301,2023,SE,FT,Research Scientist,US,,US,M,136000
1987,2022,SE,FT,Data Engineer,US,,US,M,198800
578,2023,MI,FT,Data Analyst,US,,US,M,143000
3569,2021,SE,FT,Data Engineer,US,100.0,US,S,115000
673,2023,MI,FT,Data Analyst,US,,US,M,206000
498,2023,SE,FT,Data Engineer,US,,US,M,113750
2059,2022,SE,FT,Data Analyst,US,,US,M,95000
437,2023,SE,FT,Data Scientist,IE,,IE,M,171250
1538,2023,SE,FT,Data Scientist,US,,US,M,165000
622,2023,MI,FT,Data Engineer,US,100.0,US,M,90000
927,2023,SE,FT,Data Engineer,US,100.0,US,M,130000
2824,2022,SE,FT,Machine Learning Scientist,US,,US,M,193900
2919,2022,SE,FT,Analytics Engineer,US,,US,M,250000
2911,2022,SE,FT,Data Operations Analyst,US,100.0,US,M,66000
866,2023,SE,FT,Data Scientist,US,,US,M,149076
3423,2022,MI,FT,Data Scientist,IN,100.0,IN,L,30523
1663,2023,SE,FT,Data Architect,US,100.0,US,M,180000
1909,2022,SE,FT,Data Engineer,US,,US,M,167500
2349,2022,EN,FT,Data Engineer,US,,US,M,135000
2691,2022,MI,FT,Analytics Engineer,US,100.0,US,M,85000
1432,2023,MI,FT,Machine Learning Engineer,US,100.0,US,M,150000
3092,2022,SE,FT,Data Specialist,US,100.0,US,L,148700
1058,2023,SE,FT,Data Analyst,US,,US,M,153600
3747,2021,MI,FT,Applied Machine Learning Scientist,US,50.0,US,L,423000
2731,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,210000
1603,2023,SE,FT,Machine Learning Engineer,LV,,LV,M,77262
872,2023,SE,FT,Data Engineer,US,,US,M,139500
1985,2022,SE,FT,Research Scientist,US,100.0,US,M,210000
886,2023,MI,FT,Data Engineer,US,,US,M,145000
2574,2022,SE,FT,Data Engineer,US,,US,M,185900
2814,2022,MI,FT,Data Operations Engineer,US,100.0,US,M,100000
787,2023,SE,FT,Machine Learning Engineer,US,,US,M,163800
2746,2022,SE,FT,ML Engineer,US,100.0,US,L,131300
2083,2022,EN,FT,Data Engineer,US,,US,M,160000
3250,2022,SE,FT,Data Engineer,US,,US,M,220110
1592,2023,SE,FT,Data Scientist,US,,US,M,146000
3259,2022,SE,FT,Data Analyst,US,100.0,US,M,120600
3135,2022,SE,FT,Data Scientist,US,100.0,US,L,92000
1980,2022,SE,FT,Data Engineer,US,100.0,US,M,130000
2537,2022,SE,FT,Data Scientist,US,,US,L,104300
3275,2022,EX,FT,Data Analyst,US,100.0,US,M,110000
1390,2023,MI,FT,Data Analyst,US,,US,M,130000
1866,2022,MI,FT,Data Engineer,US,100.0,US,M,150000
805,2023,SE,FT,Deep Learning Researcher,DE,,DE,L,123405
3150,2022,SE,FT,ML Engineer,US,,US,M,240000
3105,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,180000
471,2022,EN,FT,Data Engineer,NL,100.0,NL,L,59888
3154,2022,MI,FT,Data Engineer,DE,50.0,DE,S,65666
3278,2022,SE,FT,Data Science Manager,US,100.0,US,M,161342
3292,2022,SE,FT,Data Engineer,US,,US,L,160000
1133,2023,SE,FT,Data Engineer,US,100.0,US,M,144000
2285,2022,SE,FT,Data Scientist,US,100.0,US,M,136000
340,2023,EN,FT,Data Engineer,US,,US,M,85000
2666,2022,SE,FT,Data Engineer,US,100.0,US,M,188700
588,2023,SE,FT,Data Engineer,US,,US,M,111000
817,2023,EN,FT,Data Engineer,US,,US,M,90000
1981,2022,SE,FT,Data Scientist,US,100.0,US,M,182750
3706,2020,MI,FT,Data Scientist,FR,50.0,FR,S,42197
2591,2022,SE,FT,Data Scientist,US,100.0,US,M,38000
207,2023,SE,FT,Data Engineer,US,100.0,US,M,200000
3745,2021,SE,FT,Director of Data Science,JP,,JP,S,168000
2344,2022,SE,FT,Data Scientist,US,,US,M,185900
3395,2022,SE,FT,Data Analyst,US,100.0,US,M,135000
2868,2022,SE,FT,Applied Scientist,US,100.0,US,M,212800
3645,2021,SE,FT,Data Analyst,CA,100.0,CA,M,71786
2798,2022,SE,FT,Data Engineer,US,100.0,US,M,135000
2325,2022,SE,FT,Analytics Engineer,US,100.0,US,M,231250
1838,2022,SE,FT,Data Engineer,US,,US,M,145000
3556,2021,SE,FT,Data Scientist,FR,50.0,FR,L,53192
842,2023,MI,FT,Data Engineer,US,,US,M,175000
2882,2022,SE,FT,Data Scientist,US,100.0,US,M,141525
2221,2022,MI,FT,Data Analytics Manager,US,,US,M,140000
3632,2020,EN,FT,Data Analyst,US,100.0,US,L,72000
2215,2022,MI,FT,Data Analyst,US,100.0,US,L,80000
2078,2022,MI,FT,Machine Learning Researcher,US,100.0,US,M,100000
1757,2022,SE,FT,Data Analytics Manager,NL,,NL,L,133000
3175,2022,SE,FT,Data Analyst,US,,US,M,164000
1487,2023,SE,FT,Data Scientist,US,100.0,US,M,183500
3439,2022,MI,FT,Data Scientist,US,100.0,US,M,78000
3719,2021,SE,FT,Data Science Manager,US,100.0,FR,L,152000
693,2023,EN,FT,Data Engineer,US,,US,M,115100
2810,2022,MI,FT,Data Engineer,GB,100.0,GB,M,80036
225,2023,SE,FT,Data Engineer,US,,US,M,115000
690,2023,MI,FT,Data Scientist,US,,US,M,100000
3037,2022,SE,FT,Data Architect,US,,US,M,63000
1226,2023,SE,FT,Data Engineer,US,,US,M,133300
3456,2022,EN,CT,Applied Machine Learning Scientist,TN,100.0,CZ,M,30469
2948,2022,MI,FT,Research Scientist,US,50.0,US,L,145000
2134,2022,SE,FT,Data Engineer,US,100.0,US,M,154600
1742,2023,SE,FT,Data Engineer,US,,US,M,199000
3055,2022,MI,FT,Data Analyst,US,,US,M,216200
1054,2023,SE,FT,Data Science Manager,US,,US,M,175000
2054,2022,SE,FT,Machine Learning Engineer,US,,US,M,192000
2179,2022,EN,FT,Machine Learning Engineer,US,,US,M,189750
1079,2023,SE,FT,Data Engineer,US,,US,M,163800
1160,2023,MI,FT,Data Engineer,US,100.0,US,M,120000
1860,2022,SE,FT,Data Scientist,US,,US,M,146000
656,2023,SE,FT,Data Engineer,US,,US,M,225000
2549,2022,SE,FT,Data Engineer,US,,US,M,170000
2649,2022,MI,FT,Data Analyst,US,,US,M,62000
428,2023,SE,FT,Machine Learning Engineer,US,,US,M,130000
460,2023,SE,FT,Data Engineer,US,100.0,US,M,130000
1358,2023,SE,FT,Data Scientist,US,100.0,US,M,225000
1427,2023,EX,FT,Data Engineer,US,100.0,US,M,310000
